key,conf,team,2pa,3pa,rim attempts,middy attempts,total minutes,2p%,3p%,assisted 3p %,rim%,assisted rim fg%,middy fg%,assisted middy fg%,rim attempt rate,middy attempt rate,3 pt rate,transition 2p%,transition 3p%,transition midrange fg%,% of assists end w/ rim,% of assists end w/ middy,% of assists end w/ 3p,off_team_poss_value,def_team_poss_value,roster_ncaa_id,offensive rapm,defensive rapm,hoop_hgt_in,pos,exp,num,g,min,mpg,ppg,oreb,dreb,rpg,apg,tov,ast_to,spg,bpg,usg,ortg,efg,ts,torvik_id,fgm,ftm,fta,ft_pct,two_m,two_a,three_m,three_a,dunk_m,dunk_a,dunk_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,recruit rank,pick,fga,fg_pct,torvik_year,torvik_hgt_in,total RAPM,stls/100,blks/100,stops/100,3pa/100,midfga/100,dunkfga/100,rimfga/100,2pa/100,weight
Daniel Diez,(INTL) ACB,GBC,4.4,,,,888,0.568181818,0.414,,,,,,,,0.516483516,,,,,,,,,,,,80,,,,30,888,29.6,12.1,1.1,5.7,6.8,0.5,,0.416666667,1,0,19.1,112.9,0.586,0.607,https://basketball.realgm.com/player/Daniel-Diez/Summary/25833,4.4,1.5,2,0.721,2.5,4.4,1.9,4.7,,,,,,,106.5,,,,,,4.9,24,3.6,10.5,0.1,2,,,,24,9.1,0.48,2015,80,,,,,,,,,,216
Guillem Vives,(INTL) ACB,VAL,2.3,,,,754.4,0.608695652,0.389,,,,,,,,0.488888889,,,,,,,,,,,,75,,,,41,754.4,18.4,6.5,0.3,1.3,1.7,2.2,,2,0.5,0.3,16.4,123.6,0.601,0.643,https://basketball.realgm.com/player/Guillem-Vives/Summary/26573,2.3,1.1,1.3,0.852,1.4,2.3,0.9,2.2,,,,,,,114.1,,,,,,2.6,10,20.1,17.8,1.7,1.6,,,,,4.5,0.505,2015,75,,,,,,,,,,172
Isaac Fotu,(INTL) ACB,MAN,5.2,,,,618.8,0.557692308,0.379,,,,,,,,0.415730337,,,,,,,,,,,,80,,,,26,618.8,23.8,10.7,1.2,2.8,4,0.8,,1.333333333,0.3,0.1,21,116.6,0.563,0.569,https://basketball.realgm.com/player/Isaac-Fotu/Summary/28767,4.3,0.7,1.1,0.607,2.9,5.2,1.4,3.7,,,,,,,114,,,,,,6.5,17.1,7.4,6.2,0.6,0.7,,,,,8.9,0.485,2015,80,,,,,,,,,,235
Jaime Fernandez,(INTL) ACB,EST,4.7,,,,696.3,0.446808511,0.321,,,,,,,,0.338028169,,,,,,,,,,,,74,,,,33,696.3,21.1,8.7,0.4,1.5,1.9,2,,1.333333333,0.9,0.1,23.8,102.3,0.468,0.518,https://basketball.realgm.com/player/Jaime-Fernandez/Summary/25825,2.9,2.1,3,0.694,2.1,4.7,0.8,2.4,,,,,,,112.7,,,,,,2.5,9.7,18.7,15,0.6,2.6,,,,,7.1,0.415,2015,74,,,,,,,,,,178
Kristaps Porzingis,(INTL) ACB,BETIS,6.2,,,,737.8,0.532258065,0.313,,,,,,,,0.279069767,,,,,,,,,,,,86,,,,34,737.8,21.7,10.7,1.6,3.2,4.8,0.4,,0.307692308,0.9,1,24.5,109.2,0.514,0.555,https://basketball.realgm.com/player/Kristaps-Porzingis/Summary/32861,4,1.9,2.5,0.774,3.3,6.2,0.7,2.4,,,,,,,108.4,,,,,,9.6,18.5,4.2,12.1,4.8,2.3,,,,4,8.6,0.471,2015,86,,,,,,,,,,240
Mario Hezonja,(INTL) ACB,FCB,1.5,,,,582.2,0.6,0.38,,,,,,,,0.615384615,,,,,,,,,,,,80,,,,41,582.2,14.2,4.7,0.3,1.7,2,1.2,,1.090909091,0.7,0.1,18.2,102.1,0.575,0.581,https://basketball.realgm.com/player/Mario-Hezonja/Summary/24763,1.8,0.2,0.3,0.667,0.9,1.5,0.9,2.4,,,,,,,104.6,,,,,,2.9,14.9,13.5,22.1,0.5,2.8,,,,5,3.9,0.456,2015,80,,,,,,,,,,220
Marius Grigonis,(INTL) ACB,MAN,2.6,,,,551.2,0.423076923,0.43,,,,,,,,0.559322034,,,,,,,,,,,,78,,,,26,551.2,21.2,7.7,0.7,2.5,3.2,0.6,,0.5,0.4,0.1,18.6,106.9,0.536,0.57,https://basketball.realgm.com/player/Marius-Grigonis/Summary/26547,2.5,1.3,1.9,0.714,1.1,2.6,1.4,3.3,,,,,,,115.7,,,,,,4.2,17,5.7,15,0.4,1.2,,,,,5.9,0.416,2015,78,,,,,,,,,,195
Nikola Radicevic,(INTL) ACB,BETIS,4.6,,,,679.8,0.434782609,0.26,,,,,,,,0.323529412,,,,,,,,,,,,77,,,,33,679.8,20.6,7,0.2,2.2,2.4,2.9,,1.8125,0.7,0,21.7,95.1,0.431,0.463,https://basketball.realgm.com/player/Nikola-Radicevic/Summary/25779,2.6,1.2,1.8,0.655,2,4.6,0.6,2.2,,,,,,,114.4,,,,,,1.5,13,26.1,17.8,0,1.8,,,,27,6.8,0.388,2015,77,,,,,,,,,,200
Willy Hernangomez,(INTL) ACB,BETIS,7.7,,,,717.4,0.545454545,0.167,,,,,,,,0.025316456,,,,,,,,,,,,83,,,,34,717.4,21.1,10.6,2.4,3.8,6.2,0.5,,0.238095238,0.9,0.4,25.8,105.1,0.539,0.575,https://basketball.realgm.com/player/Willy-Hernangomez/Summary/37870,4.2,2.1,3.1,0.692,4.2,7.7,0,0.2,,,,,,,108.2,,,,,,14.7,22.5,5.3,18.2,2.1,2.4,,,,5,7.9,0.537,2015,83,,,,,,,,,,250
Alberto Abalde,(INTL) ACB,JOV,5.9,,,,740.9,0.525423729,0.31,,,,,,,,0.32183908,,,,,,,,,,,,79,,,,31,740.9,23.9,10.1,1,2.5,3.5,1.8,,1.384615385,0.8,0.1,22.3,105.9,0.509,0.532,https://basketball.realgm.com/player/Alberto-Abalde/Summary/32824,4,1.2,1.8,0.691,3.1,5.9,0.9,2.8,,,,,,,110.1,,,,,,5.3,14.2,14.7,12.2,0.3,1.8,,,,,8.7,0.459,2017,79,,,,,,,,,,215
Anzejs Pasecniks,(INTL) ACB,GCN,4.4,,,,577.5,0.659090909,0.583,,,,,,,,0.063829787,,,,,,,,,,,,85,,,,35,577.5,16.5,7.8,1.2,1.9,3.1,0.3,,0.428571429,0.4,0.7,18.2,130.4,0.678,0.682,https://basketball.realgm.com/player/Anzejs-Pasecniks/Summary/32736,3.1,1.4,2.3,0.62,2.9,4.4,0.2,0.3,,,,,,,105.3,,,,,,9.8,14.8,3.1,10.7,4.3,1.2,,,,25,4.7,0.657,2017,85,,,,,,,,,,229
Ludde Hakanson,(INTL) ACB,MON,3.4,,,,752,0.411764706,0.271,,,,,,,,0.492537313,,,,,,,,,,,,75,,,,32,752,23.5,6.1,0.4,1.3,1.8,3.2,,1.777777778,0.8,0.1,17.6,91.1,0.404,0.436,https://basketball.realgm.com/player/Ludde-Hakanson/Summary/32962,2.3,0.7,0.8,0.92,1.4,3.4,0.9,3.3,,,,,,,116.3,,,,,,2.1,7.5,22.6,20.5,0.5,2,,,,,6.7,0.336,2017,75,,,,,,,,,,184
Luka Doncic,(INTL) ACB,RMB,3.2,,,,831.6,0.5625,0.295,,,,,,,,0.457627119,,,,,,,,,,,,80,,,,42,831.6,19.8,7.5,1,3.5,4.4,3,,1.666666667,0.6,0.3,20.2,109.6,0.508,0.555,https://basketball.realgm.com/player/Luka-Doncic/Summary/54148,2.6,1.5,1.9,0.785,1.8,3.2,0.8,2.7,,,,,,,105.6,,,,,,6.1,20.9,23.5,21.2,1.5,1.6,,,,3,5.9,0.441,2017,80,,,,,,,,,,230
Rolands Smits,(INTL) ACB,MON,4.2,,,,688,0.5,0.28,,,,,,,,0.382352941,,,,,,,,,,,,82,,,,32,688,21.5,7.5,1.4,2.4,3.9,0.5,,0.333333333,0.3,0.2,19.7,94.9,0.468,0.496,https://basketball.realgm.com/player/Rolands-Smits/Summary/27874,2.8,1.1,1.6,0.673,2.1,4.2,0.7,2.6,,,,,,,116.4,,,,,,8,14.8,4.4,16.8,0.9,0.8,,,,,6.8,0.416,2017,82,,,,,,,,,,235
Sasha Vezenkov,(INTL) ACB,FCB,3.1,,,,658,0.677419355,0.356,,,,,,,,0.491803279,,,,,,,,,,,,80,,,,35,658,18.8,8.7,0.9,2.1,3.1,0.8,,1,0.5,0.3,19.9,126.2,0.616,0.648,https://basketball.realgm.com/player/Sasha-Vezenkov/Summary/27768,3.2,1.2,1.5,0.843,2.1,3.1,1.1,3,,,,,,,107.9,,,,,,7,14,7.9,10.7,1.5,1.6,,,,27,6.1,0.528,2017,80,,,,,,,,,,225
Sergi Garcia,(INTL) ACB,ZAR,2.3,,,,456.4,0.52173913,0.196,,,,,,,,0.465116279,,,,,,,,,,,,75,,,,28,456.4,16.3,4.5,0.3,1,1.3,2.3,,1.533333333,0.7,0.1,18.8,91.4,0.429,0.467,https://basketball.realgm.com/player/Sergi-Garcia/Summary/41705,1.6,0.9,1.3,0.667,1.2,2.3,0.4,2,,,,,,,116.8,,,,,,2.5,7.8,24.6,23.2,0.5,2.3,,,,,4.3,0.383,2017,75,,,,,,,,,,181
Alberto Abalde,(INTL) ACB,JOV,3.3,,,,528,0.424242424,0.42,,,,,,,,0.45,,,,,,,,,,,,79,,,,30,528,17.6,7,0.6,1.7,2.3,0.9,,1.5,0.5,0,18.9,112,0.514,0.544,https://basketball.realgm.com/player/Alberto-Abalde/Summary/32824,2.5,0.8,1,0.862,1.4,3.3,1.1,2.7,,,,,,,112.9,,,,,,4.1,14.2,9.8,8.1,0.2,1.7,,,,,6,0.42,2016,79,,,,,,,,,,215
Alberto Diaz,(INTL) ACB,UNI,1.4,,,,604.8,0.5,0.347,,,,,,,,0.6,,,,,,,,,,,,74,,,,36,604.8,16.8,4.4,0.7,1.2,1.9,1.7,,2.125,1.4,0,14,117.3,0.5,0.548,https://basketball.realgm.com/player/Alberto-Diaz/Summary/27692,1.4,0.9,1.1,0.795,0.7,1.4,0.7,2.1,,,,,,,105.7,,,,,,5.9,10.1,16.7,17.3,0,4.8,,,,,3.5,0.397,2016,74,,,,,,,,,,187
Dario Brizuela,(INTL) ACB,EST,2.5,,,,544.5,0.52,0.348,,,,,,,,0.528301887,,,,,,,,,,,,76,,,,33,544.5,16.5,6.4,0.3,1,1.3,1,,1,0.9,0.1,19.7,104.5,0.529,0.561,https://basketball.realgm.com/player/Dario-Brizuela/Summary/27693,2.3,0.8,1,0.824,1.3,2.5,1,2.8,,,,,,,111.9,,,,,,2.5,8.2,11.1,14.9,0.4,3,,,,,5.3,0.437,2016,76,,,,,,,,,,161
Juancho Hernangomez,(INTL) ACB,EST,4.1,,,,805.8,0.512195122,0.358,,,,,,,,0.405797101,,,,,,,,,,,,81,,,,34,805.8,23.7,9.7,1.7,4,5.7,0.6,,0.428571429,0.8,0.3,19.8,110.5,0.528,0.578,https://basketball.realgm.com/player/Juancho-Hernangomez/Summary/52816,3.1,2.4,3.3,0.717,2.1,4.1,1,2.8,,,,,,,110.5,,,,,,9,23.5,4.4,13.9,1.2,1.9,,,,15,6.9,0.455,2016,81,,,,,,,,,,215
Marius Grigonis,(INTL) ACB,MAN,3,,,,856.8,0.533333333,0.394,,,,,,,,0.565217391,,,,,,,,,,,,78,,,,34,856.8,25.2,9.7,0.5,2.6,3,0.9,,1,0.6,0.1,17.5,117.7,0.559,0.602,https://basketball.realgm.com/player/Marius-Grigonis/Summary/26547,3.1,1.9,2.5,0.765,1.6,3,1.5,3.9,,,,,,,112.6,,,,,,2.4,13.8,7,9.6,0.3,1.3,,,,,6.9,0.449,2016,78,,,,,,,,,,195
David Jelinek,(INTL) ACB,JOV,3.9,,,,632.4,0.41025641,0.319,,,,,,,,0.472972973,,,,,,,,,,,,77,,,,34,632.4,18.6,7.6,0.3,0.9,1.2,0.8,,0.571428571,0.3,0.1,24.1,91.9,0.44,0.474,https://basketball.realgm.com/player/David-Jelinek/Summary/27998,2.7,1.1,1.4,0.771,1.6,3.9,1.1,3.5,,,,,,,109.2,,,,,,1.9,6.6,8.3,14.4,0.6,0.9,,,,,7.4,0.365,2012,77,,,,,,,,,,190
Josep Franch,(INTL) ACB,MUR,4.7,,,,761.6,0.425531915,0.275,,,,,,,,0.405063291,,,,,,,,,,,,77,,,,32,761.6,23.8,7.9,0.4,1.4,1.8,2.3,,1,0.8,0.2,22,87.1,0.421,0.458,https://basketball.realgm.com/player/Josep-Franch/Summary/25973,2.9,1.3,1.7,0.745,2,4.7,0.9,3.2,,,,,,,106.1,,,,,,2.2,7.4,18,21.1,0.6,1.8,,,,,7.9,0.365,2012,77,,,,,,,,,,175
Rafa Luz,(INTL) ACB,LUC,2.1,,,,458.2,0.476190476,0.333,,,,,,,,0.5,,,,,,,,,,,,75,,,,29,458.2,15.8,5.6,0.2,1.6,1.8,1.7,,1.0625,0.7,0.1,21.4,98.8,0.496,0.556,https://basketball.realgm.com/player/Rafa-Luz/Summary/27992,1.7,1.5,2,0.741,1,2.1,0.7,2.1,,,,,,,105,,,,,,1.5,14.3,22.4,24.3,1,2.6,,,,,4.2,0.413,2012,75,,,,,,,,,,202
Raulzinho Neto,(INTL) ACB,GBC,4.1,,,,654.9,0.487804878,0.235,,,,,,,,0.18,,,,,,,,,,,,74,,,,37,654.9,17.7,5.8,0.6,1.2,1.8,2.1,,1.235294118,1.1,0,20.4,95.7,0.468,0.508,https://basketball.realgm.com/player/Raulzinho-Neto/Summary/24092,2.2,1.1,1.6,0.707,2,4.1,0.2,0.9,,,,,,,103.4,,,,,,4.5,8.3,21.2,22.7,0,3.6,,,,17,5,0.446,2012,74,,,,,,,,,,180
Tomas Satoransky,(INTL) ACB,BETIS,2.9,,,,619.2,0.517241379,0.273,,,,,,,,0.292682927,,,,,,,,,,,,79,,,,36,619.2,17.2,4.8,0.6,1.5,2.1,1.3,,1,0.5,0.1,17.2,97,0.47,0.51,https://basketball.realgm.com/player/Tomas-Satoransky/Summary/24374,1.8,0.9,1.3,0.702,1.5,2.9,0.3,1.2,,,,,,,106.4,,,,,,4.5,12,14.2,22.1,0.5,1.8,,,,2,4.1,0.43,2012,79,,,,,,,,,,210
Bojan Dubljevic,(INTL) ACB,VAL,6,,,,734.4,0.566666667,0.474,,,,,,,,0.259259259,,,,,,,,,,,,81,,,,36,734.4,20.4,12.1,1.4,2.3,3.7,0.5,,0.238095238,0.6,0.3,27.2,112.5,0.597,0.645,https://basketball.realgm.com/player/Bojan-Dubljevic/Summary/25931,4.4,2.4,2.9,0.837,3.4,6,1,2.1,,,,,,,106.5,,,,,,9.6,15.7,5.1,18.5,1.4,1.7,,,,29,8.1,0.536,2013,81,,,,,,,,,,242
Joan Sastre,(INTL) ACB,BETIS,2,,,,748,0.45,0.386,,,,,,,,0.62962963,,,,,,,,,,,,79,,,,34,748,22,6.7,0.9,1.7,2.6,1.4,,1.076923077,0.8,0.2,16.4,107.9,0.522,0.556,https://basketball.realgm.com/player/Joan-Sastre/Summary/25969,2.2,1.1,1.4,0.75,0.9,2,1.3,3.4,,,,,,,113.1,,,,,,5.2,11,11.2,17.7,0.9,2,,,,,5.4,0.402,2013,79,,,,,,,,,,200
Rafa Luz,(INTL) ACB,OBR,1.6,,,,594,0.4375,0.259,,,,,,,,0.483870968,,,,,,,,,,,,75,,,,36,594,16.5,3.2,0.3,1.3,1.6,3.1,,1.9375,0.8,0.1,15.3,93.7,0.409,0.464,https://basketball.realgm.com/player/Rafa-Luz/Summary/27992,1.1,0.7,0.9,0.765,0.7,1.6,0.4,1.5,,,,,,,106.6,,,,,,2.8,10.9,30.7,30.9,0.9,2.9,,,,,3.1,0.345,2013,75,,,,,,,,,,202
Raulzinho Neto,(INTL) ACB,GBC,5,,,,833,0.48,0.39,,,,,,,,0.253731343,,,,,,,,,,,,74,,,,34,833,24.5,8.5,0.4,1.9,2.4,2.9,,1.611111111,1,0.1,18.5,107.8,0.511,0.558,https://basketball.realgm.com/player/Raulzinho-Neto/Summary/24092,3.1,1.7,2.1,0.792,2.4,5,0.7,1.7,,,,,,,112.7,,,,,,2.3,11.2,22.4,19,0.4,2.3,,,,17,6.7,0.461,2013,74,,,,,,,,,,180
David Jelinek,(INTL) ACB,JOV,2.9,,,,523.6,0.379310345,0.457,,,,,,,,0.49122807,,,,,,,,,,,,77,,,,34,523.6,15.4,7,0.1,1.5,1.6,0.7,,0.875,0.4,0.1,20.5,110.9,0.541,0.566,https://basketball.realgm.com/player/David-Jelinek/Summary/27998,2.4,0.8,1.1,0.757,1.1,2.9,1.3,2.8,,,,,,,113.7,,,,,,1.2,11.6,8.7,11.8,0.6,1.2,,,,,5.7,0.43,2011,77,,,,,,,,,,190
Jayson Granger,(INTL) ACB,EST,4,,,,656.2,0.525,0.267,,,,,,,,0.245283019,,,,,,,,,,,,74,,,,34,656.2,19.3,6.5,0.3,1.6,1.9,2.5,,1.19047619,0.9,0,20.1,95.9,0.506,0.546,https://basketball.realgm.com/player/Jayson-Granger/Summary/24591,2.5,1.1,1.4,0.776,2.1,4,0.4,1.3,,,,,,,105,,,,,,2.2,10.8,23.4,26,0,2.6,,,,,5.3,0.472,2011,74,,,,,,,,,,195
Josep Franch,(INTL) ACB,JOV,3.2,,,,577.5,0.40625,0.371,,,,,,,,0.37254902,,,,,,,,,,,,77,,,,33,577.5,17.5,5.7,0.6,1.3,1.9,1.9,,0.904761905,0.7,0,20.2,89.2,0.461,0.498,https://basketball.realgm.com/player/Josep-Franch/Summary/25973,2,1,1.4,0.711,1.3,3.2,0.7,1.9,,,,,,,113.6,,,,,,4.2,8.9,19,26.6,0,2,,,,,5.1,0.393,2011,77,,,,,,,,,,175
Nikola Mirotic,(INTL) ACB,RMB,3.6,,,,577.5,0.555555556,0.393,,,,,,,,0.320754717,,,,,,,,,,,,82,,,,35,577.5,16.5,7.9,1.2,2.3,3.5,0.7,,0.777777778,0.6,0.4,21.7,123.5,0.57,0.635,https://basketball.realgm.com/player/Nikola-Mirotic/Summary/9276,2.7,1.9,2.1,0.89,2,3.6,0.7,1.7,,,,,,,99.1,,,,,,10.2,18,7.6,12.8,2.5,2.2,,,,23,5.3,0.505,2011,82,,,,,,,,,,250
Pablo Aguilar,(INTL) ACB,ZAR,3.5,,,,744,0.457142857,0.356,,,,,,,,0.5625,,,,,,,,,,,,80,,,,30,744,24.8,9.2,1.3,3.2,4.6,1,,0.666666667,1.2,0.8,20.6,102.8,0.498,0.524,https://basketball.realgm.com/player/Pablo-Aguilar/Summary/8218,3.2,1.2,1.8,0.698,1.6,3.5,1.6,4.5,,,,,,,105,,,,,,7.3,17.7,7.7,14.4,3.1,2.8,,,,,8,0.397,2011,80,,,,,,,,,,235
Pere Tomas,(INTL) ACB,JOV,3.9,,,,805.8,0.487179487,0.307,,,,,,,,0.434782609,,,,,,,,,,,,78,,,,34,805.8,23.7,8,1.6,2.4,3.9,1.6,,1.066666667,0.6,0,17.8,104.5,0.472,0.512,https://basketball.realgm.com/player/Pere-Tomas/Summary/26129,2.8,1.5,2.1,0.708,1.9,3.9,0.9,3,,,,,,,113.4,,,,,,8,12.2,11.6,16.1,0.1,1.4,,,,,6.9,0.406,2011,78,,,,,,,,,,198
Tomas Satoransky,(INTL) ACB,BETIS,2.7,,,,710.6,0.518518519,0.407,,,,,,,,0.480769231,,,,,,,,,,,,79,,,,34,710.6,20.9,7.1,0.8,1.4,2.2,2.4,,1.263157895,1,0.2,17.8,108.6,0.562,0.594,https://basketball.realgm.com/player/Tomas-Satoransky/Summary/24374,2.4,1.2,1.7,0.719,1.4,2.7,1,2.5,,,,,,,105.5,,,,,,4.8,9.6,20.9,24.1,0.9,2.6,,,,2,5.2,0.463,2011,79,,,,,,,,,,210
Xavi Rabaseda,(INTL) ACB,MON,3.6,,,,732.6,0.527777778,0.324,,,,,,,,0.470588235,,,,,,,,,,,,79,,,,33,732.6,22.2,8.7,0.6,1.8,2.4,0.9,,0.6,0.8,0.3,20.6,101.9,0.509,0.549,https://basketball.realgm.com/player/Xavi-Rabaseda/Summary/9747,2.9,1.8,2.6,0.69,1.9,3.6,1,3.2,,,,,,,107.6,,,,,,3.7,10.6,7.9,15.7,1.3,2,,,,,6.8,0.433,2011,79,,,,,,,,,,205
Nihad Djedovic,(INTL) ACB,OBR,3.1,,,,469.8,0.516129032,0.316,,,,,,,,0.403846154,,,,,,,,,,,,78,,,,27,469.8,17.4,6.3,0.4,1.2,1.7,0.7,,0.583333333,0.8,0.3,19.9,99.5,0.504,0.536,https://basketball.realgm.com/player/Nihad-Djedovic/Summary/2433,2.3,1.1,1.6,0.69,1.6,3.1,0.7,2.1,,,,,,,113,,,,,,3.4,9.8,8.3,16.7,2,2.5,,,,,5.2,0.44,2010,78,,,,,,,,,,205
Pablo Aguilar,(INTL) ACB,GRA,4.3,,,,785.9,0.418604651,0.369,,,,,,,,0.469135802,,,,,,,,,,,,80,,,,29,785.9,27.1,9.4,1.7,3.4,5.1,1.4,,1,1,0.2,18.8,107.6,0.477,0.524,https://basketball.realgm.com/player/Pablo-Aguilar/Summary/8218,3.2,1.7,2,0.845,1.8,4.3,1.4,3.8,,,,,,,107.8,,,,,,8.7,15.3,9.2,13.3,0.8,2,,,,,8.1,0.39,2010,80,,,,,,,,,,235
Paulao Prestes,(INTL) ACB,MUR,7,,,,674.8,0.571428571,0,,,,,,,,0,,,,,,,,,,,,83,,,,28,674.8,24.1,9.2,3,4.3,7.3,0.5,,0.357142857,0.8,0.1,18.1,117.3,0.574,0.596,https://basketball.realgm.com/player/Paulao-Prestes/Summary/2572,4,1.2,1.8,0.694,4,7,0,0,,,,,,,110.9,,,,,,16.1,24.3,4.1,14.9,0.3,1.7,,,,15,7,0.574,2010,83,,,,,,,,,,260
Pere Tomas,(INTL) ACB,JOV,2.2,,,,622.2,0.590909091,0.338,,,,,,,,0.511111111,,,,,,,,,,,,78,,,,34,622.2,18.3,5.8,0.9,1.7,2.6,0.8,,0.666666667,0.7,0.5,16.6,107,0.542,0.576,https://basketball.realgm.com/player/Pere-Tomas/Summary/26129,2.1,0.9,1.1,0.769,1.3,2.2,0.8,2.3,,,,,,,112.9,,,,,,6.5,13.3,7.6,19,3.1,2.1,,,,,4.5,0.458,2010,78,,,,,,,,,,198
Berk Ugurlu,(INTL) TURK. BSL,PIN,4.3,,,,668.2,0.58139535,0.321,,,,,,,,0.33846154,,,,,,,,,,,,75,,,,26,668.2,25.7,7.7,0.6,1.5,2.1,3,,2.30769231,0.8,0.2,16.3,109.7,0.542,0.563,https://basketball.realgm.com/player/Berk-Ugurlu/Summary/32928,3.2,0.7,0.9,0.792,2.5,4.3,0.7,2.2,,,,,,,119.2,,,,,,3.3,8.2,20.5,16,0.6,1.8,,,,,6.5,0.488,2018,75,,,,,,,,,,190
Enes Taskiran,(INTL) TURK. BSL,YES,4,,,,588,0.5,0.305,,,,,,,,0.33333333,,,,,,,,,,,,76,,,,30,588,19.6,6.5,0.7,0.8,1.5,1.1,,1.22222222,0.6,0,18.2,103.3,0.478,0.501,https://basketball.realgm.com/player/Enes-Taskiran/Summary/54512,2.6,0.8,1.1,0.697,2,4,0.6,2,,,,,,,123.5,,,,,,4.6,5.3,9.3,12.6,0.2,1.6,,,,,6,0.428,2018,76,,,,,,,,,,190
Okben Ulubay,(INTL) TURK. BSL,DBI,1.8,,,,548.7,0.61111111,0.397,,,,,,,,0.51351351,,,,,,,,,,,,79,,,,31,548.7,17.7,4.9,0.2,1.6,1.8,1.9,,2.375,0.4,0,14,115.3,0.573,0.601,https://basketball.realgm.com/player/Okben-Ulubay/Summary/27817,1.8,0.6,0.8,0.792,1.1,1.8,0.7,1.9,,,,,,,109.4,,,,,,1.7,11.8,17.8,17,0.2,1.2,,,,,3.7,0.474,2018,79,,,,,,,,,,190
Ridvan Oncel,(INTL) TURK. BSL,BVS,3.8,,,,477,0.63157895,0.417,,,,,,,,0.24,,,,,,,,,,,,75,,,,30,477,15.9,7.4,0.5,0.9,1.4,1.8,,1.8,0.6,0,22.4,118.4,0.632,0.635,https://basketball.realgm.com/player/Ridvan-Oncel/Summary/54511,2.9,1,1.8,0.574,2.4,3.8,0.5,1.2,,,,,,,113.6,,,,,,4.9,7.5,20.6,15.1,0,2.1,,,,,5,0.583,2018,75,,,,,,,,,,192
Tolga Gecim,(INTL) TURK. BSL,BVS,1.6,,,,382.2,0.4375,0.393,,,,,,,,0.57894737,,,,,,,,,,,,80,,,,26,382.2,14.7,4.8,0.5,1.9,2.3,2.7,,3,0.3,0.1,18.6,118.5,0.51,0.561,https://basketball.realgm.com/player/Tolga-Gecim/Summary/41715,1.5,0.9,1,0.885,0.7,1.6,0.8,2.2,,,,,,,112.5,,,,,,4.7,18.2,28.8,17.7,0.8,1.1,,,,,3.8,0.4,2018,80,,,,,,,,,,200
Anil Cevahir,(INTL) TURK. BSL,SOC,0.1,,,,36.3,1,0,,,,,,,,0.83333333,,,,,,,,,,,,75,,,,11,36.3,3.3,0.3,0.1,0.4,0.5,0.3,,1,0.1,0,14.2,53.9,0.143,0.202,https://basketball.realgm.com/player/Anil-Cevahir/Summary/224662,0.1,0.1,0.1,1,0.1,0.1,0,0.5,,,,,,,119.5,,,,,,3.5,13.5,11.3,28.7,0,1.6,,,,,0.6,0.143,2024,75,,,,,,,,,,
Batin Tuna,(INTL) TURK. BSL,TOF,0.5,,,,55.5,0.2,0.5,,,,,,,,0.44444444,,,,,,,,,,,,78,,,,15,55.5,3.7,0.7,0.1,0.3,0.3,0.2,,2,0.1,0,13.7,83.6,0.423,0.396,https://basketball.realgm.com/player/Batin-Tuna/Summary/139703,0.3,0,0.1,0,0.1,0.5,0.2,0.4,,,,,,,122,,,,,,2.4,9.1,8.3,12.6,0,1,,,,,0.9,0.308,2024,78,,,,,,,,,,
Bora Satir,(INTL) TURK. BSL,SAM,3.1,,,,412.5,0.32258065,0.317,,,,,,,,0.43636364,,,,,,,,,,,,75,,,,25,412.5,16.5,4.7,0.5,1.6,2.1,2.9,,1.8125,0.3,0,21.4,83.2,0.405,0.411,https://basketball.realgm.com/player/Bora-Satir/Summary/151081,1.8,0.3,0.6,0.467,1,3.1,0.8,2.4,,,,,,,124.2,,,,,,3.7,11.1,31.4,21.4,0,1.1,,,,,5.5,0.336,2024,75,,,,,,,,,,
Bora Yasar,(INTL) TURK. BSL,DBI,1.3,,,,133,0.46153846,0.167,,,,,,,,0.1875,,,,,,,,,,,,81,,,,19,133,7,1.5,0.5,0.6,1.1,0.2,,0.66666667,0.1,0,13.9,89.1,0.45,0.433,https://basketball.realgm.com/player/Bora-Yasar/Summary/152477,0.7,0.1,0.4,0.25,0.6,1.3,0.1,0.3,,,,,,,125.1,,,,,,7.7,12.2,4.6,15.2,0,0.4,,,,,1.6,0.433,2024,81,,,,,,,,,,224
Ege Demir,(INTL) TURK. BSL,TOF,2.5,,,,332.8,0.68,0,,,,,,,,0,,,,,,,,,,,,83,,,,26,332.8,12.8,4.1,1.4,2.4,3.8,0.2,,0.28571429,0.3,1,14,120.7,0.672,0.674,https://basketball.realgm.com/player/Ege-Demir/Summary/174026,1.7,0.8,1.3,0.6,1.7,2.5,0,0,,,,,,,112.3,,,,,,14.4,23.7,2,18.5,7.6,1.1,,,,,2.5,0.672,2024,83,,,,,,,,,,245
