_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4277832_Men_2018_all,"Mitchell, Steffon",Atlantic Coast Conference,Boston College,2018,"[[0, 0.9667, 0.1408, 0.0219], [1, 0.9117, 0.1514, 0.0235], [3, 0.1765, 0.0702, 0.0109], [4, 0.7052, 0.0907, 0.0141], [5, 1.0985, 0.0582, 0.009], [6, 1.4219, 0.046, 0.0071], [7, 1.057, 0.0616, 0.0096], [8, 1.429, 0.011, 0.0017], [9, 0.8145, 0.0509, 0.0079], [10, 0.8515, 0.0599, 0.0093], [12, 1.1426, 0.012, 0.0019], [13, 1.1526, 0.1326, 0.0206], [14, 0.9361, 0.1147, 0.0178]]","[0, 0, 0.1333, 0.8637, 0.003]",328,WF,StMitchell,"[0.0008, 0.0237, 0.7125, 0.1677, 0.0953]",440,450,436,410,404,430,441,752,215,405,762,208,54,18,33,21,107.4994,132.1583,99.6297,784.76,0.537,0,0.0556,0.0,0.7273,0.4167,0.2381,0.0,0.5648,1.5,0.4583,0.2917,0.25,0.6364,0,0.0,0.0,0.7778,0.0,0.0,0.0,0.5278,3.2727,0.8182,0.1818,0.0,1.4286,0.5,0,0.0,0.0,0.5714,0.75,0.0,0.0,0.4483,3.2222,0.7778,0.1111,0.1111,3.5,0.381,0.2222,0.3968,0.4236,0.6364,0.4444,1343,0.1379,0.1589,0.1029,0.1196,1337,0.184,0.033,0.0232,0.044,0.6279,0.6271,115.2584,0.7464,0.4686,101.1339,100.572,Luck adjusted,-1.2352,-1.3442,Luck adjusted,-0.7746,-0.843,Luck adjusted,4277832,41,6-8,So,F,"Shakopee, MN",2.3579,2.3579,0.4692,Adjusted from Def 3P%,0.2175,1.5422,0.2942,0.1364,Adjusted from Def 3P%,High,Men
3133822_Men_2018_all,"Lockett, Eric",Atlantic Coast Conference,NC State,2018,"[[0, 0.8589, 0.1452, 0.03], [1, 0.9146, 0.1822, 0.0377], [2, 1.2193, 0.1585, 0.0328], [4, 0.8079, 0.0405, 0.0084], [5, 0.9775, 0.0535, 0.0111], [6, 1.2714, 0.0628, 0.013], [7, 0.8851, 0.0664, 0.0137], [9, 0.6336, 0.0284, 0.0059], [13, 0.8878, 0.1264, 0.0261], [14, 0.9153, 0.1362, 0.0282]]","[0.0077, 0.3733, 0.5684, 0.0507, 0]",215,WG,ErLockett,"[0.0306, 0.2604, 0.5425, 0.1661, 0.0004]",364,307,409,510,571,469,442,310,517,555,510,533,56,25,34,22,101.9375,92.725,104.96,368.92,0.5,0,0.44,1.0,0.5882,0.5,0.3636,0.25,0.6667,0.2593,0.4198,0.2716,0.3086,0.3571,0,0.0,0.0,0.2857,0.0,0.4286,0.3333,0.6667,0.6429,0.5,0.5,0.0,0.4,0.4,0,0.3333,1.0,0.5455,0.6667,0.0,0.0,0.6667,0.3333,0.6111,0.2222,0.1667,1.1429,0.3333,0.1,0.5333,0.5494,0.3571,0.4167,651,0.131,0.1941,0.0767,0.1481,670,0.1295,0.0387,0.0164,0.0121,0.2599,0.2665,117.7293,0.9893,0.2571,93.7027,91.2703,Luck adjusted,-1.6851,-2.1829,Luck adjusted,-0.4491,-0.5818,Luck adjusted,3133822,5,6-5,Sr,G,"Warner Robins, GA",0.1724,0.1724,-1.7156,Adjusted from Def 3P%,-1.9926,0.0441,-0.4572,-0.531,Adjusted from Def 3P%,High,Men
3136475_Men_2018_all,"Nzei, Michael",Big East Conference,Seton Hall,2018,"[[5, 0.9846, 0.0472, 0.0083], [7, 0.9568, 0.0071, 0.0012], [8, 1.2217, 0.2888, 0.0508], [9, 0.9274, 0.2568, 0.0452], [10, 0.917, 0.1096, 0.0193], [12, 1.0333, 0.0794, 0.014], [13, 1.047, 0.1239, 0.0218], [14, 1.4552, 0.0871, 0.0153]]","[0, 0, 0, 0.0902, 0.9098]",550,C,MiNzei,"[0.0001, 0.0038, 0.0683, 0.0295, 0.8983]",336,643,236,295,593,197,443,546,382,374,483,308,199,0,143,56,109.0382,248.1377,100.6822,964.3183,0.598,0,0.0,0.0,0.6643,0.7579,0.4286,0.4583,0.6882,0.4673,0.7186,0.2814,0.0,0.5,0,0.0,0.0,0.5172,0.0,0.3333,1.0,0.5789,0.5938,0.9063,0.0938,0.0,0.3125,0.7778,0,0.0,0.0,0.8667,0.8462,0.3333,1.0,0.6667,1.0,0.8333,0.1667,0.0,0.2143,0.5455,0.0,0.4545,0.598,0.5,0.7778,1659,0.0672,0.137,0.0829,0.1464,1684,0.124,0.0366,0.0036,0.0132,0.7087,0.7178,120.3548,2.41,1.7079,106.255,105.2748,Luck adjusted,-0.5324,-0.72,Luck adjusted,-0.3822,-0.5168,Luck adjusted,3136475,01,6-8,Sr,F,"Makurdi, Nigeria",1.1506,1.1506,-0.7194,Adjusted from Def 3P%,-0.8281,0.9152,-0.5164,-0.5944,Adjusted from Def 3P%,High,Men
4065657_Men_2018_all,"Savoy, PJ",Atlantic Coast Conference,Florida St.,2018,"[[0, 1.0455, 0.108, 0.0258], [1, 0.8964, 0.0725, 0.0173], [2, 0.9255, 0.3415, 0.0816], [3, 0.8521, 0.0662, 0.0158], [4, 0.8219, 0.0364, 0.0087], [5, 1.0144, 0.0219, 0.0052], [6, 1.6012, 0.0155, 0.0037], [7, 1.0737, 0.036, 0.0086], [13, 0.708, 0.0638, 0.0152], [14, 1.1528, 0.2383, 0.057]]","[0.0075, 0.4106, 0.5787, 0.0032, 0]",290,WG,PjSavoy,"[0.0724, 0.7467, 0.1425, 0.0385, 0]",467,360,489,517,499,498,444,495,419,500,550,456,29,155,13,16,108.9301,195.4452,100.2023,545.0883,0.5517,0,0.3355,0.8654,0.7692,0.1,0.375,0.5,0.8158,0.2065,0.0707,0.087,0.8424,0.6667,0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.1538,0.1538,0.0769,0.7692,0.0,0.4444,0,0.3913,0.8889,0.6,0.0,0.25,1.0,0.8571,0.1273,0.0909,0.0727,0.8364,0.1818,0.4444,0.0556,0.5,0.5109,0.2692,0.5636,948,0.0627,0.1484,0.0155,0.1914,939,0.0797,0.0328,0.017,0.0091,0.3826,0.3803,102.5388,0.2173,0.0831,101.022,100.8561,Luck adjusted,-1.5144,-1.5462,Luck adjusted,-0.576,-0.588,Luck adjusted,4065657,05,6-4,Sr,G,"Las Vegas, NV",0.906,0.906,-0.9494,Adjusted from Def 3P%,-1.0092,0.358,-0.3611,-0.3838,Adjusted from Def 3P%,High,Men
4066352_Men_2018_all,"Siewert, Lucas",Pac 12 Conference,Colorado,2018,"[[0, 0.8172, 0.079, 0.0204], [1, 0.9071, 0.0557, 0.0144], [2, 1.0151, 0.0818, 0.0211], [3, 0.9446, 0.0134, 0.0034], [4, 0.7354, 0.0463, 0.0119], [5, 1.1256, 0.0544, 0.014], [6, 1.2254, 0.0218, 0.0056], [7, 0.9865, 0.0216, 0.0056], [8, 1.2515, 0.0302, 0.0078], [9, 0.7868, 0.1746, 0.045], [10, 0.8586, 0.1017, 0.0262], [11, 1.0428, 0.1027, 0.0265], [12, 0.9174, 0.034, 0.0088], [13, 1.0887, 0.0521, 0.0134], [14, 1.0776, 0.1307, 0.0337]]","[0, 0, 0.0088, 0.425, 0.5663]",542,S-PF,LuSiewert,"[0.0003, 0.0186, 0.277, 0.7037, 0.0004]",529,385,560,515,344,572,445,522,400,415,482,380,137,125,66,71,106.2009,299.9143,103.2342,917.8417,0.5036,0,0.352,0.9545,0.6364,0.381,0.3803,0.4815,0.75,0.2443,0.2519,0.271,0.4771,0.5385,0,0.2857,1.0,0.6667,0.0,0.25,1.0,0.75,0.4,0.45,0.2,0.35,0.3333,0.5,0,0.3125,1.0,0.5,0.75,0.5,0.5,1.0,0.2955,0.1818,0.0909,0.7273,0.125,0.4643,0.1429,0.3929,0.5153,0.5,0.4773,1600,0.112,0.1934,0.0603,0.1908,1563,0.1706,0.043,0.0096,0.0144,0.6418,0.6292,102.9205,-0.3409,-0.2188,98.9141,98.0645,Luck adjusted,-1.4313,-1.5981,Luck adjusted,-0.9006,-1.0056,Luck adjusted,4066352,23,6-10,Jr,F,"Joinville, Brazil",1.0085,1.0085,-0.8248,Adjusted from Def 3P%,-1.1461,0.6571,-0.519,-0.7211,Adjusted from Def 3P%,High,Men
4277986_Men_2018_all,"Baker, Geo",Big Ten Conference,Rutgers,2018,"[[0, 0.6048, 0.2179, 0.0727], [1, 0.7998, 0.1704, 0.0568], [2, 1.0707, 0.1021, 0.034], [3, 1.0465, 0.1116, 0.0372], [4, 0.6265, 0.0908, 0.0303], [5, 0.9538, 0.073, 0.0243], [6, 1.117, 0.0129, 0.0043], [7, 0.9602, 0.0498, 0.0166], [9, 0.4101, 0.0116, 0.0039], [13, 0.7, 0.0278, 0.0093], [14, 0.9679, 0.1321, 0.0441]]","[1, 0, 0, 0, 0]",677,s-PG,GeBaker,"[0.6694, 0.3254, 0.005, 0.0002, 0]",451,274,511,359,127,506,446,187,641,346,98,681,187,176,74,113,109.3528,407.5,99.09,1052.3433,0.369,0,0.3409,0.4667,0.4189,0.0645,0.3363,0.1053,0.7595,0.2176,0.2039,0.3113,0.4848,0.6,0,0.1538,1.0,0.5,0.0,0.6667,0.5,0.0,0.0,0.1111,0.1667,0.7222,0.4,0.4118,0,0.2273,0.2,0.5,0.0,0.2,0.0,0.7368,0.6786,0.4286,0.1786,0.3929,2.1579,0.4921,0.1032,0.4048,0.438,0.3333,0.3839,1804,0.2395,0.2258,0.006,0.2329,1783,0.0947,0.0232,0.0286,0.0174,0.8534,0.8474,95.256,0.0595,0.0508,99.7755,100.3299,Luck adjusted,-1.8269,-1.7212,Luck adjusted,-1.5482,-1.4586,Luck adjusted,4277986,00,6-4,So,G,"Derry, NH",-0.5254,-0.5254,-2.3499,Adjusted from Def 3P%,-2.1634,-0.3865,-1.9914,-1.8333,Adjusted from Def 3P%,High,Men
3947671_Men_2018_all,"Mitrou-Long, Elijah",Big 12 Conference,Texas,2018,"[[0, 0.6354, 0.2476, 0.0731], [1, 0.9918, 0.1871, 0.0552], [2, 0.8969, 0.1866, 0.0551], [3, 0.7792, 0.0644, 0.019], [4, 0.5704, 0.0583, 0.0172], [5, 1.0569, 0.0425, 0.0125], [6, 1.0056, 0.0144, 0.0043], [7, 1.1859, 0.0522, 0.0154], [13, 2.0168, 0.0166, 0.0049], [14, 0.985, 0.1303, 0.0385]]","[0.0314, 0.7909, 0.1778, 0, 0]",419,CG,ElMitrou-lon,"[0.3782, 0.6099, 0.0117, 0.0002, 0]",486,165,602,516,296,596,447,244,580,486,346,577,106,103,58,48,110.1097,220.7012,98.5418,644.65,0.3585,0,0.3204,0.7273,0.3966,0.1304,0.3125,0.0667,0.6136,0.2105,0.2775,0.2297,0.4928,1.0,0,0.6667,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.2,0.2,0.6,0.0,0.381,0,0.3571,0.4,0.3889,0.2857,0.3333,1.0,0.75,0.3429,0.5143,0.0857,0.4,1.0,0.375,0.0179,0.5714,0.4187,1.0,0.4429,1058,0.1723,0.1314,0.0072,0.2104,1062,0.1335,0.0204,0.0273,0.0053,0.4276,0.4326,93.5034,-0.7919,-0.3387,97.7119,97.7971,Luck adjusted,-2.3487,-2.3326,Luck adjusted,-1.016,-1.009,Luck adjusted,3947671,55,6-1,Jr,G,"Mississauga, AB",-0.203,-0.203,-2.0273,Adjusted from Def 3P%,-1.9652,-0.0791,-0.877,-0.8501,Adjusted from Def 3P%,High,Men
4066327_Men_2018_all,"Banks III, James",Atlantic Coast Conference,Georgia Tech,2018,"[[5, 1.0084, 0.1097, 0.0272], [7, 0.6634, 0.003, 0.0007], [8, 1.3407, 0.2075, 0.0515], [9, 0.6837, 0.3314, 0.0823], [10, 0.8595, 0.1046, 0.026], [12, 0.8323, 0.0247, 0.0061], [13, 1.1398, 0.1473, 0.0366], [14, 1.2322, 0.0718, 0.0178]]","[0, 0, 0, 0, 1]",428,C,JaBanks,"[0, 0, 0.0001, 0.0006, 0.9994]",331,242,404,286,156,361,448,376,493,390,294,476,227,0,147,80,108.5708,320.4104,98.8522,942.67,0.5639,0,0.0,0.0,0.7551,0.6216,0.2125,0.3529,0.6796,0.4537,0.6476,0.3524,0.0,0.551,0,0.0,0.0,0.6316,0.1667,0.2727,0.0,0.6522,0.4694,0.7755,0.2245,0.0,0.0741,0.6667,0,0.0,0.0,1.0,0.8889,0.1667,1.0,0.6429,0.9333,0.6,0.4,0.0,0.2,0.6364,0.0455,0.3182,0.5639,0.551,0.6667,1570,0.104,0.2216,0.1046,0.2037,1556,0.1811,0.0409,0.0109,0.0925,0.7238,0.7214,103.2388,1.0234,0.7408,98.2436,96.2018,Luck adjusted,-1.9842,-2.3765,Luck adjusted,-1.4313,-1.7143,Luck adjusted,4066327,01,6-10,Jr,C,"Decatur, GA",0.3706,0.3706,-1.4518,Adjusted from Def 3P%,-1.922,0.2873,-1.0473,-1.3865,Adjusted from Def 3P%,High,Men
4067340_Men_2018_all,"Gatling, Shane",Pac 12 Conference,Colorado,2018,"[[0, 0.8737, 0.1723, 0.0452], [1, 0.9573, 0.0795, 0.0209], [2, 0.9203, 0.2766, 0.0726], [3, 0.7997, 0.0076, 0.002], [4, 0.677, 0.102, 0.0268], [5, 1.2051, 0.0437, 0.0115], [6, 1.3012, 0.0243, 0.0064], [7, 1.087, 0.0347, 0.0091], [9, 0.666, 0.0295, 0.0077], [13, 0.7339, 0.0441, 0.0116], [14, 1.219, 0.1859, 0.0488]]","[0.201, 0.799, 0, 0, 0]",550,CG,ShGatling,"[0.3285, 0.6519, 0.0189, 0.0007, 0]",526,413,553,509,346,563,449,418,480,416,355,465,103,185,49,54,106.5265,315.2893,103.2963,935.245,0.4272,0,0.3189,0.9322,0.4694,0.1739,0.3889,0.2857,0.8252,0.3576,0.1701,0.1875,0.6424,0.25,0,0.1818,1.0,0.3333,0.0,0.0,0.0,0.625,0.5333,0.2,0.0667,0.7333,1.0,0.7083,0,0.3333,0.8,0.7059,0.1667,0.7143,0.0,0.88,0.3623,0.2464,0.1014,0.6522,0.3125,0.4,0.2833,0.3167,0.4601,0.2667,0.5725,1634,0.1176,0.1364,0.009,0.1928,1608,0.0755,0.0266,0.0211,0.0081,0.6554,0.6473,102.9474,-0.2878,-0.1886,99.467,98.1271,Luck adjusted,-1.3824,-1.6448,Luck adjusted,-0.8949,-1.0647,Luck adjusted,4067340,00,6-2,Jr,G,"Baldwin, NY",0.4853,0.4853,-1.3079,Adjusted from Def 3P%,-1.6383,0.3287,-0.8467,-1.0605,Adjusted from Def 3P%,High,Men
4066763_Men_2018_all,"Porter, Abel",Mountain West Conference,Utah St.,2018,"[[0, 0.8451, 0.1524, 0.0394], [1, 1.0341, 0.2254, 0.0582], [2, 1.1412, 0.1636, 0.0423], [3, 1.0631, 0.0229, 0.0059], [4, 0.5661, 0.0504, 0.013], [5, 1.1079, 0.0678, 0.0175], [6, 1.1959, 0.0262, 0.0068], [7, 1.1448, 0.1066, 0.0275], [9, 0.6272, 0.028, 0.0072], [13, 1.0959, 0.0296, 0.0077], [14, 1.107, 0.1271, 0.0328]]","[1, 0, 0, 0, 0]",377,s-PG,AbPorter,"[0.6952, 0.296, 0.0084, 0.0004, 0]",548,374,591,551,401,595,450,448,463,452,443,460,55,73,46,9,104.7144,175.5798,103.9132,731.2917,0.4182,0,0.411,0.8667,0.4783,0.2273,0.1111,0.0,0.7077,0.5078,0.3594,0.0703,0.5703,0.0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.4,0.2,0.0,0.8,1.0,0.4118,0,0.4,1.0,0.4375,0.2857,0.0,0.0,0.8095,0.9545,0.7273,0.0455,0.2273,1.6667,0.4783,0.1087,0.3913,0.5313,0.6,0.4545,1244,0.214,0.2677,0.0068,0.1562,1251,0.1076,0.0397,0.0168,0.0032,0.5231,0.5247,107.3201,-0.6363,-0.3329,97.2823,97.8654,Luck adjusted,-1.4805,-1.3644,Luck adjusted,-0.7769,-0.716,Luck adjusted,4066763,15,6-3,So,G,"Farmington, UT",0.6116,0.6116,-1.1789,Adjusted from Def 3P%,-1.1069,0.3427,-0.6186,-0.5809,Adjusted from Def 3P%,High,Men
4277960_Men_2018_all,"Brooks, Eli",Big Ten Conference,Michigan,2018,"[[0, 0.7372, 0.2207, 0.0436], [1, 1.0188, 0.1574, 0.0311], [2, 0.8971, 0.2137, 0.0422], [4, 0.7079, 0.0813, 0.0161], [5, 1.1816, 0.0498, 0.0098], [6, 0.0511, 0.0227, 0.0045], [7, 1.0525, 0.0775, 0.0153], [9, 0.6593, 0.0233, 0.0046], [13, 0.4, 0.0291, 0.0057], [14, 1.1202, 0.1245, 0.0246]]","[0.3838, 0.6162, 0, 0, 0]",286,CG,ElBrooks,"[0.3422, 0.6451, 0.0122, 0.0004, 0]",581,42,766,600,262,707,451,48,766,533,258,729,50,48,28,22,108.3103,99.6167,99.3557,476.84,0.46,0,0.2917,1.0,0.5357,0.2,0.3636,0.125,0.75,0.0408,0.2857,0.2245,0.4898,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.8,5.0,0.7143,0,0.3,1.0,0.8333,0.6,0.0,0.0,0.6667,0.1765,0.3529,0.0588,0.5882,1.5,0.375,0.125,0.5,0.449,0.2,0.5588,766,0.1563,0.1707,0.0047,0.138,777,0.1014,0.0198,0.0142,0.0065,0.3213,0.3247,94.863,-2.8956,-0.9304,90.7694,86.7059,Luck adjusted,-3.3783,-4.1609,Luck adjusted,-1.0969,-1.351,Luck adjusted,4277960,55,6-0,So,G,"Spring Grove, PA",-1.8098,-1.8098,-3.5951,Adjusted from Def 3P%,-4.0152,-0.5816,-1.1673,-1.3037,Adjusted from Def 3P%,High,Men
3908336_Men_2018_all,"Ryan, Matt",Southeastern Conference,Vanderbilt,2018,"[[0, 0.833, 0.0791, 0.0169], [1, 0.9136, 0.0234, 0.005], [2, 0.8146, 0.405, 0.0867], [3, 0.725, 0.0133, 0.0028], [4, 0.7383, 0.0274, 0.0059], [5, 1.0347, 0.0304, 0.0065], [6, 1.0258, 0.0226, 0.0048], [7, 0.9645, 0.0728, 0.0156], [8, 1.1187, 0.0045, 0.001], [9, 0.7268, 0.0369, 0.0079], [10, 0.8499, 0.0079, 0.0017], [11, 0.8218, 0.0603, 0.0129], [12, 0.9324, 0.0176, 0.0038], [13, 0.4444, 0.029, 0.0062], [14, 1.3826, 0.1699, 0.0363]]","[0, 0.416, 0.4739, 0.1101, 0]",334,WF,MaRyan,"[0.019, 0.365, 0.3054, 0.3107, 0]",753,686,734,781,673,771,452,317,529,434,322,523,39,180,13,26,108.808,219.7432,100.5633,723.9367,0.4359,0,0.3278,0.9322,0.5385,0.5714,0.3846,0.1,0.7333,0.137,0.0594,0.1187,0.8219,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.1429,0.7143,0.0,0.5,0,0.475,0.8421,0.5,1.0,0.5,0.0,0.875,0.1818,0.0455,0.0455,0.9091,0.2381,0.7778,0.0741,0.1481,0.4817,0.1429,0.6932,1266,0.0774,0.1411,0.0187,0.1671,1254,0.1,0.0329,0.008,0.006,0.5729,0.5674,93.8757,-2.411,-1.3811,107.014,105.6411,Luck adjusted,-0.3439,-0.6071,Luck adjusted,-0.1951,-0.3445,Luck adjusted,3908336,32,6-8,Jr,F,"Cortlandt Manor, NY",0.0836,0.0836,-1.6918,Adjusted from Def 3P%,-1.6995,0.0842,-0.96,-0.9643,Adjusted from Def 3P%,High,Men
3906811_Men_2018_all,"Walker, Wyatt",Atlantic Coast Conference,NC State,2018,"[[2, 0, 0.0013, 0], [3, 0, 0.0045, 0], [5, 0.9828, 0.1088, 0.0182], [7, 0.9927, 0.0013, 0], [8, 1.2119, 0.3097, 0.0517], [9, 0.7608, 0.1903, 0.0318], [10, 0.849, 0.1102, 0.0184], [11, 0.9873, 0.0137, 0.0023], [12, 0.9378, 0.0233, 0.0039], [13, 0.8671, 0.1612, 0.0269], [14, 1.1905, 0.0758, 0.0127]]","[0, 0, 0, 0, 1]",308,C,WyWalker,"[0, 0.0001, 0.013, 0.0652, 0.9217]",471,254,550,503,364,546,453,306,539,488,381,542,107,5,102,5,105.9586,151.394,101.9059,637.15,0.5794,0,0.4,1.0,0.6078,0.6774,0.0,0.0,0.6667,0.4554,0.9107,0.0446,0.0446,0.4138,0,0.0,0.0,0.4138,0.0,0.0,0.0,0.5,0.3448,1.0,0.0,0.0,0.25,0.4,0,1.0,1.0,0.4,1.0,0.0,0.0,0.75,1.3333,0.8333,0.0,0.1667,1.3333,0.6071,0.0714,0.2857,0.5804,0.4138,0.5833,1114,0.0685,0.2576,0.1107,0.1447,1111,0.1755,0.0662,0.0144,0.0525,0.4447,0.4419,108.9965,-0.2453,-0.1091,96.0898,95.0409,Luck adjusted,-1.9429,-2.1494,Luck adjusted,-0.8586,-0.9499,Luck adjusted,3906811,33,6-9,Sr,C,"Jacksonville, FL",0.048,0.048,-1.7206,Adjusted from Def 3P%,-1.9508,0.0202,-0.7604,-0.8621,Adjusted from Def 3P%,High,Men
3153183_Men_2018_all,"Broome, Cane",American Athletic Conference,Cincinnati,2018,"[[0, 0.8622, 0.2348, 0.074], [1, 0.9883, 0.1509, 0.0475], [2, 0.8374, 0.1341, 0.0422], [3, 0.7176, 0.0536, 0.0169], [4, 0.673, 0.1133, 0.0357], [5, 1.1159, 0.0615, 0.0194], [6, 1.3069, 0.0317, 0.01], [7, 1.1242, 0.0274, 0.0086], [9, 0.5415, 0.0105, 0.0033], [13, 1.6803, 0.0457, 0.0144], [14, 0.9691, 0.1366, 0.043]]","[0.6132, 0.3868, 0, 0, 0]",525,s-PG,CaBroome,"[0.6496, 0.3469, 0.0034, 0, 0]",322,465,280,341,475,297,454,388,499,449,383,488,149,101,70,79,107.2748,278.0786,101.3701,743.5683,0.4698,0,0.2871,0.7931,0.5571,0.2308,0.3924,0.1935,0.75,0.336,0.28,0.316,0.404,0.8889,0,0.7143,1.0,1.0,0.2,0.75,0.3333,0.3333,0.1875,0.3125,0.25,0.4375,0.2308,0.5294,0,0.0833,1.0,0.5,0.3,0.5714,0.125,0.7143,0.4565,0.4348,0.3043,0.2609,0.8947,0.4026,0.1688,0.4156,0.454,0.9688,0.4239,1223,0.2213,0.151,0.0162,0.2226,1161,0.0758,0.0217,0.0189,0.0018,0.5514,0.5263,108.1356,1.9728,1.0878,101.1704,100.7044,Luck adjusted,-1.187,-1.2776,Luck adjusted,-0.6247,-0.6724,Luck adjusted,3153183,15,6-0,Sr,G,"East Hartford, CT",0.3314,0.3314,-1.4209,Adjusted from Def 3P%,-1.2901,0.2276,-0.7478,-0.6789,Adjusted from Def 3P%,High,Men
4396953_Men_2018_all,"Pinson, Xavier",Southeastern Conference,Missouri,2018,"[[0, 0.7487, 0.2836, 0.0989], [1, 1.0026, 0.2185, 0.0762], [2, 1.2279, 0.0818, 0.0285], [3, 1.1926, 0.0713, 0.0249], [4, 0.8122, 0.0556, 0.0194], [5, 0.93, 0.0443, 0.0154], [6, 1.4219, 0.0185, 0.0064], [7, 1.0594, 0.0587, 0.0205], [9, 0.6016, 0.0168, 0.0059], [13, 1.1173, 0.0231, 0.008], [14, 0.8661, 0.1279, 0.0446]]","[1, 0, 0, 0, 0]",471,s-PG,XaPinson,"[0.7311, 0.2494, 0.018, 0.0015, 0]",414,429,426,459,486,443,455,412,489,489,448,500,88,65,49,39,111.1603,228.0333,99.5989,569.5167,0.4205,0,0.4,0.5769,0.4286,0.0476,0.4103,0.0625,0.7794,0.4444,0.3203,0.2549,0.4248,0.25,0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.4,0.4,0.4,0.2,0.5,0.3077,0,0.125,1.0,0.2857,0.0,0.3333,0.0,0.7143,0.6667,0.3333,0.2857,0.381,3.2,0.3239,0.0845,0.5634,0.4967,0.5,0.2619,957,0.2669,0.3157,0.0463,0.2518,959,0.1226,0.046,0.0198,0.0,0.4523,0.449,97.1938,0.8522,0.3854,104.0,102.2218,Luck adjusted,-1.3437,-1.6774,Luck adjusted,-0.6033,-0.7531,Luck adjusted,4396953,1,6-2,Fr,G,"Chicago, IL",0.3764,0.3764,-1.3453,Adjusted from Def 3P%,-1.6418,0.1681,-0.604,-0.7371,Adjusted from Def 3P%,High,Men
