_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4278884_Men_2021_all,"McDowell, Keegan",ASUN Conference,Liberty,2021,"[[0, 0.9184, 0.0718, 0.013], [1, 0.9836, 0.0766, 0.0139], [2, 1.1561, 0.4317, 0.0781], [3, 1.0639, 0.0277, 0.005], [4, 0.6538, 0.0284, 0.0051], [5, 1.0654, 0.0304, 0.0055], [6, 1.0997, 0.0376, 0.0068], [7, 0.9916, 0.0153, 0.0028], [8, 1.1621, 0.0099, 0.0018], [9, 0.8254, 0.0229, 0.0041], [10, 0.9642, 0.0209, 0.0038], [11, 1.1661, 0.0948, 0.0172], [12, 0.9103, 0.0034, 0], [13, 1.1, 0.0654, 0.0118], [14, 1.3972, 0.0632, 0.0114]]","[0, 0, 0.1954, 0.7237, 0.0809]",595,WF,KeMcdowell,"[0.0133, 0.457, 0.3527, 0.177, 0]",466,493,552,534,525,604,158,213,253,122,143,222,43,182,22,21,101.7471,227.9167,105.522,924.2933,0.4419,0,0.4121,0.96,0.5909,0.5385,0.2857,0.1667,0.8333,0.1333,0.0978,0.0933,0.8089,0.6667,0,0.3333,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2778,0.0556,0.6667,0.5,0.3333,0,0.5,1.0,0.5,1.0,0.0,0.0,0.8571,0.4667,0.1333,0.0667,0.8,0.2857,0.4167,0.0417,0.5417,0.5844,0.5556,0.6667,1520,0.0494,0.0965,0.0135,0.1409,1506,0.1245,0.0214,0.0073,0.004,0.7692,0.7598,111.9063,-0.4825,-0.3712,102.5083,101.5201,Luck adjusted,0.154,-0.0459,Luck adjusted,0.117,-0.0349,Luck adjusted,4278884.0,20.0,6-6,Sr,F,"Cincinnati, OH",0.6069,0.3777,-0.7088,Adjusted from Def 3P%,-0.6243,0.4669,-0.5386,-0.4744,Adjusted from Def 3P%,Low,Men
4898266_Men_2021_all,"Billups, Jared",Metro Atlantic Athletic Conference,Siena,2021,"[[0, 0.7573, 0.2697, 0.0431], [1, 1.0481, 0.1139, 0.0182], [2, 0.8139, 0.1037, 0.0166], [3, 0.7382, 0.018, 0.0029], [4, 0.5938, 0.0637, 0.0102], [5, 0.8453, 0.0134, 0.0021], [6, 1.1862, 0.1183, 0.0189], [7, 0.8329, 0.0205, 0.0033], [9, 0.6296, 0.0181, 0.0029], [13, 1.2917, 0.1031, 0.0165], [14, 0.9859, 0.1576, 0.0252]]","[0.0008, 0.0859, 0.8715, 0.041, 0.0008]",470,WG,JaBillups,"[0.0072, 0.243, 0.6674, 0.0814, 0.0011]",734,171,993,833,139,1117,159,13,748,140,8,890,76,29,57,19,100.9116,167.5202,103.4669,750.5517,0.5395,0,0.2414,0.8571,0.6316,0.4444,0.2632,0.4,0.7606,0.6762,0.5429,0.181,0.2762,0.5833,0,0.0,0.0,0.7,0.1429,0.0,0.0,0.9091,0.9167,0.8333,0.1667,0.0,0.2857,0.4667,0,0.0,0.0,0.4286,0.3333,1.0,1.0,0.8,0.9524,0.6667,0.0476,0.2857,1.0,0.2,0.24,0.56,0.4905,0.5833,0.3333,1245,0.063,0.2686,0.0617,0.1392,1264,0.141,0.0437,0.0214,0.0279,0.6388,0.6465,98.81,-2.7398,-1.7501,97.2777,94.1983,Luck adjusted,-0.7411,-1.3691,Luck adjusted,-0.4791,-0.8852,Luck adjusted,4898266.0,1.0,6-4,Fr,G,"Waldorf, MD",-1.3224,-1.2543,-2.6256,Adjusted from Def 3P%,-2.9281,-0.8448,-1.6976,-1.8931,Adjusted from Def 3P%,Low,Men
4431726_Men_2021_all,"Battle, RaeQuan",Big Sky Conference,Montana St.,2021,"[[0, 0.9505, 0.2266, 0.067], [1, 1.0217, 0.0635, 0.0188], [2, 0.9245, 0.2121, 0.0627], [3, 0.8417, 0.0333, 0.0098], [4, 0.8625, 0.0943, 0.0279], [5, 0.9459, 0.0191, 0.0057], [6, 1.229, 0.0689, 0.0204], [7, 1.055, 0.0429, 0.0127], [9, 0.5954, 0.0186, 0.0055], [13, 1.3175, 0.0851, 0.0251], [14, 1.5596, 0.1357, 0.0401]]","[0, 0.001, 0.8225, 0.1764, 0]",416,WG,RaBattle,"[0.0239, 0.3039, 0.4411, 0.231, 0.0001]",140,626,105,189,599,170,160,439,148,188,439,191,107,100,52,55,101.6325,232.1476,106.5986,561.4283,0.5607,0,0.37,0.9189,0.6731,0.4571,0.4545,0.2,0.871,0.2995,0.2512,0.2657,0.4831,0.7,0,0.4545,1.0,0.875,0.4286,0.0,0.0,0.5714,0.3333,0.381,0.0952,0.5238,0.25,0.8571,0,0.5,1.0,0.8,0.375,1.0,0.25,0.875,0.5333,0.3333,0.1333,0.5333,0.1,0.4615,0.1923,0.3462,0.558,0.6905,0.8,958,0.0981,0.1551,0.0521,0.2335,953,0.1066,0.0426,0.0178,0.0286,0.4353,0.4328,115.0154,2.4336,1.0592,104.0463,99.1828,Luck adjusted,0.4888,-0.4961,Luck adjusted,0.2115,-0.2147,Luck adjusted,4431726.0,21.0,6-5,Jr,G,"Tulalip, WA",1.3485,1.1573,0.0461,Adjusted from Def 3P%,-0.2206,0.5869,0.02,-0.0955,Adjusted from Def 3P%,Low,Men
4703420_Men_2021_all,"Franklin, Damaria",Horizon League,UIC,2021,"[[0, 0.8554, 0.2719, 0.1078], [1, 0.9365, 0.1117, 0.0443], [2, 0.8057, 0.1324, 0.0525], [3, 0.693, 0.0576, 0.0229], [4, 0.8986, 0.1139, 0.0452], [5, 1.0834, 0.0328, 0.013], [6, 1.2134, 0.0339, 0.0134], [7, 0.9692, 0.031, 0.0123], [9, 0.4985, 0.0034, 0.0013], [13, 1.1215, 0.0435, 0.0173], [14, 1.2428, 0.1679, 0.0666]]","[0.0047, 0.2261, 0.6702, 0.099, 0]",428,WG,DaFranklin,"[0.011, 0.2032, 0.4733, 0.3124, 0.0001]",190,631,153,148,738,124,161,498,134,125,538,112,276,157,128,148,99.5555,488.0143,106.2687,863.7583,0.5326,0,0.2994,0.7872,0.6172,0.2025,0.4595,0.2353,0.6706,0.1963,0.2956,0.3418,0.3626,0.5,0,0.4444,1.0,0.6,0.1111,0.0,0.0,0.6667,0.1111,0.5556,0.1111,0.3333,0.0769,0.68,0,0.3793,0.9091,0.6857,0.2083,0.6667,0.3,0.7273,0.2785,0.443,0.1899,0.3671,0.4222,0.3571,0.1143,0.5286,0.5023,0.5556,0.6392,1495,0.1795,0.1537,0.0405,0.3193,1478,0.2161,0.0407,0.0237,0.0257,0.7464,0.7409,101.2382,1.9134,1.4282,102.0218,101.0788,Luck adjusted,0.5098,0.3149,Luck adjusted,0.3777,0.2333,Luck adjusted,4703420.0,3.0,6-4,Sr,G,"Chicago, IL",1.501,1.5397,0.2073,Adjusted from Def 3P%,0.406,1.1204,0.1536,0.3008,Adjusted from Def 3P%,Low,Men
4593100_Men_2021_all,"Quinn, Neal",Patriot League,Lafayette,2021,"[[0, 0.9162, 0.0609, 0.0248], [1, 0.9538, 0.0406, 0.0166], [2, 0.8748, 0.004, 0.0016], [4, 0.6975, 0.021, 0.0086], [5, 1.1039, 0.1137, 0.0463], [6, 1.2461, 0.0255, 0.0104], [7, 0.945, 0.01, 0.0041], [8, 1.2578, 0.1016, 0.0414], [9, 0.8583, 0.3051, 0.1243], [10, 0.9217, 0.2003, 0.0816], [11, 1.2087, 0.0052, 0.0021], [12, 0.9783, 0.0226, 0.0092], [13, 1.3776, 0.0587, 0.0239], [14, 1.2661, 0.0308, 0.0125]]","[0, 0, 0, 0, 1]",617,PF/C,NeQuinn,"[0.0005, 0.0069, 0.0632, 0.1334, 0.7959]",99,627,72,62,701,52,162,596,112,121,665,86,309,5,218,91,100.888,397.0131,107.5856,869.265,0.5405,0,0.4,1.0,0.633,0.4203,0.3187,0.5862,0.7073,0.3917,0.6943,0.2898,0.0159,0.7,0,0.0,0.0,0.75,0.1429,0.0,0.0,0.7143,0.4667,0.9333,0.0667,0.0,0.2857,0.6154,0,0.0,0.0,0.8,0.875,0.0,0.0,0.8571,0.5385,0.7692,0.2308,0.0,0.375,0.4602,0.0619,0.4779,0.5414,0.7,0.6154,1511,0.2846,0.1612,0.0891,0.2749,1307,0.2038,0.03,0.0214,0.0545,0.7821,0.6786,113.684,2.9571,2.3127,103.3063,101.2761,Luck adjusted,0.4933,0.0792,Luck adjusted,0.3348,0.0537,Luck adjusted,4593100.0,45.0,7-0,Jr,F,"Allendale, NJ",1.7902,1.6109,0.5419,Adjusted from Def 3P%,0.618,1.4001,0.3677,0.4194,Adjusted from Def 3P%,Low,Men
4593752_Men_2021_all,"Thomasson, Noah",Metro Atlantic Athletic Conference,Niagara,2021,"[[0, 0.8348, 0.3367, 0.107], [1, 0.9886, 0.1644, 0.0522], [2, 1.0588, 0.0947, 0.0301], [3, 0.9572, 0.0285, 0.009], [4, 0.7105, 0.0993, 0.0316], [5, 1.016, 0.076, 0.0242], [6, 1.3081, 0.0139, 0.0044], [7, 0.8835, 0.0674, 0.0214], [9, 0.6224, 0.0082, 0.0026], [13, 1.3077, 0.0236, 0.0075], [14, 0.9984, 0.0873, 0.0277]]","[0.9921, 0.0079, 0, 0, 0]",425,CG,NoThomasson,"[0.366, 0.5936, 0.0387, 0.0018, 0]",232,90,463,184,33,476,163,120,377,123,66,382,205,71,118,87,101.6574,324.5988,102.8923,948.52,0.4829,0,0.3521,0.8,0.5847,0.1304,0.3448,0.1333,0.6825,0.2283,0.4275,0.3152,0.2572,0.5556,0,0.6667,1.0,0.7143,0.4,0.0,0.0,0.0,0.0,0.5833,0.1667,0.25,0.7143,0.5,0,0.0,0.0,0.5,0.4545,0.5,0.0,0.7647,0.5484,0.7097,0.129,0.1613,1.1538,0.4194,0.1075,0.4731,0.4946,0.6667,0.4194,1524,0.2104,0.1848,0.0152,0.2189,1513,0.0854,0.0208,0.0099,0.0047,0.8355,0.8318,100.0234,-0.1004,-0.0839,95.9681,103.4123,Luck adjusted,-1.1518,0.3553,Luck adjusted,-0.958,0.2955,Luck adjusted,4593752.0,21.0,6-4,Sr,G,"Houston, TX",-0.0223,-0.0786,-1.2296,Adjusted from Def 3P%,-0.9415,-0.0187,-1.0227,-0.7832,Adjusted from Def 3P%,Low,Men
4279871_Men_2021_all,"Opoku, Nana",Northeast Conference,Mount St. Mary's,2021,"[[2, 0, 0.0015, 0], [5, 0.8292, 0.0209, 0.0045], [7, 0.8839, 0.0037, 0.0008], [8, 1.1247, 0.2464, 0.0532], [9, 0.9133, 0.3523, 0.0761], [10, 0.9693, 0.1343, 0.029], [11, 1.1242, 0.0218, 0.0047], [12, 0.9386, 0.0321, 0.0069], [13, 1.1575, 0.1436, 0.031], [14, 1.2618, 0.0432, 0.0093]]","[0, 0, 0, 0.6453, 0.3547]",715,C,NaOpoku,"[0, 0.0003, 0.0141, 0.0303, 0.9553]",197,223,298,158,156,266,164,56,551,131,19,679,222,8,156,66,99.9371,270.7714,105.9188,902.3317,0.5856,0,0.375,1.0,0.6154,0.5729,0.5152,0.7059,0.5882,0.2957,0.6783,0.287,0.0348,0.5714,0,0.0,0.0,0.6053,0.0435,0.25,1.0,0.6667,0.2857,0.9048,0.0952,0.0,0.0833,0.7273,0,0.0,0.0,0.875,0.8571,0.3333,1.0,0.3333,0.5455,0.7273,0.2727,0.0,0.125,0.2692,0.1154,0.6154,0.5848,0.5714,0.7273,1452,0.0637,0.1588,0.0989,0.1823,1454,0.1451,0.0361,0.0158,0.057,0.7732,0.7701,112.3842,0.7395,0.5717,97.1957,96.3625,Luck adjusted,-0.5645,-0.7361,Luck adjusted,-0.4348,-0.5669,Luck adjusted,4279871.0,22.0,6-9,Sr,F,"Woodbridge, VA",-0.6559,-0.6751,-1.8624,Adjusted from Def 3P%,-1.8125,-0.5071,-1.4343,-1.3959,Adjusted from Def 3P%,Low,Men
4278110_Men_2021_all,"Haase, Felipe",Southern Conference,Mercer,2021,"[[0, 1.0341, 0.1231, 0.0386], [1, 1.0082, 0.1165, 0.0365], [2, 1.0954, 0.1836, 0.0576], [3, 1.0125, 0.0048, 0.0015], [4, 0.8479, 0.0928, 0.0291], [5, 1.0194, 0.0719, 0.0225], [6, 1.3058, 0.0523, 0.0164], [7, 1.0479, 0.0532, 0.0167], [8, 1.3688, 0.0127, 0.004], [9, 0.8889, 0.0631, 0.0198], [10, 0.9676, 0.0375, 0.0118], [11, 1.1119, 0.0394, 0.0123], [12, 0.9607, 0.0135, 0.0042], [13, 1.5985, 0.0431, 0.0135], [14, 1.3859, 0.0926, 0.029]]","[0, 0, 0.6832, 0.3021, 0.0147]",464,WF,FeHaase,"[0.0366, 0.3982, 0.39, 0.1752, 0]",88,678,51,55,855,26,165,923,44,116,1142,33,153,169,62,91,105.1974,393.0825,104.1936,1081.8467,0.5556,0,0.4083,0.971,0.6935,0.5349,0.4615,0.5,0.8649,0.3447,0.1925,0.2826,0.5248,0.875,0,0.5,1.0,0.9,0.2222,0.8333,0.2,0.75,0.1818,0.4545,0.2727,0.2727,0.1765,0.3333,0,0.4412,0.9333,1.0,1.0,0.0,0.0,0.871,0.8378,0.027,0.0541,0.9189,0.5625,0.4681,0.117,0.4149,0.5854,0.8409,0.6351,1774,0.184,0.1425,0.04,0.2147,1752,0.1585,0.0208,0.0194,0.0137,0.8683,0.8576,118.8352,3.254,2.8255,108.3024,108.6324,Luck adjusted,0.6074,0.672,Luck adjusted,0.5209,0.5763,Luck adjusted,4278110.0,22.0,6-9,Sr,F,"Osorno, Chile",2.6599,2.5912,1.4542,Adjusted from Def 3P%,1.5505,2.3097,1.2471,1.3297,Adjusted from Def 3P%,Low,Men
FrHicks_Men_2021_all,"Hicks, Freddy",Western Athletic Conference,Tarleton St.,2021,"[[0, 0.8678, 0.2698, 0.0809], [1, 0.9467, 0.1406, 0.0422], [2, 0.751, 0.1273, 0.0382], [3, 0.6261, 0.0095, 0.0029], [4, 0.646, 0.1101, 0.033], [5, 0.9626, 0.0532, 0.0159], [6, 1.119, 0.1217, 0.0365], [13, 1.2623, 0.0757, 0.0227], [14, 1.4919, 0.0921, 0.0276]]","[0, 0.0027, 0.0027, 0.8018, 0.1928]",297,WG,FrHicks,"[0.0186, 0.264, 0.5389, 0.1778, 0.0008]",128,134,240,89,70,192,166,103,425,129,51,453,194,78,132,62,100.9987,343.5643,102.6636,906.9983,0.4794,0,0.2821,0.9091,0.5758,0.5263,0.2742,0.4118,0.7703,0.5441,0.4853,0.2279,0.2868,0.5455,0,0.5,1.0,0.6316,0.1667,0.0,0.0,0.7895,0.7308,0.7308,0.1154,0.1538,0.2143,0.8125,0,0.3333,0.6667,0.8667,0.8462,0.0,0.0,0.9,1.2,0.6,0.04,0.36,0.25,0.3061,0.1633,0.5306,0.4632,0.5769,0.7,1463,0.125,0.131,0.0494,0.2314,1441,0.1597,0.0437,0.018,0.0283,0.8096,0.797,104.6439,1.184,0.9586,96.6006,97.3064,Luck adjusted,-0.8962,-0.7524,Luck adjusted,-0.7143,-0.5996,Luck adjusted,,,,,,,-0.206,-0.1088,-1.382,Adjusted from Def 3P%,-1.2852,-0.1668,-1.1014,-1.0243,Adjusted from Def 3P%,Low,Men
4703681_Men_2021_all,"Ikpe, Tristan",Western Athletic Conference,Sam Houston,2021,"[[0, 0.6761, 0.0471, 0.0119], [1, 0.9335, 0.0396, 0.01], [2, 0.7287, 0.0049, 0.0012], [3, 0.8956, 0.0099, 0.0025], [4, 0.7252, 0.0153, 0.0039], [5, 1.0037, 0.0818, 0.0207], [6, 0.8797, 0.0458, 0.0116], [7, 1.0919, 0.003, 0], [8, 0.8959, 0.1884, 0.0476], [9, 0.6664, 0.2136, 0.054], [10, 0.9006, 0.1883, 0.0476], [11, 1.0394, 0.0136, 0.0034], [12, 0.8239, 0.0071, 0.0018], [13, 1.3456, 0.0964, 0.0244], [14, 1.2358, 0.0453, 0.0115]]","[0, 0, 0, 0.0852, 0.9148]",353,PF/C,TrIkpe,"[0.0022, 0.0358, 0.3274, 0.3383, 0.2963]",229,52,522,231,48,532,167,329,217,164,305,217,139,10,110,29,101.9711,204.5925,102.3231,710.3567,0.4892,0,0.4,0.75,0.5182,0.5965,0.3793,0.1818,0.6286,0.4698,0.7383,0.1946,0.0671,0.65,0,1.0,1.0,0.6842,0.0769,0.0,0.0,0.75,0.5714,0.9048,0.0476,0.0476,0.4286,0.7143,0,0.0,0.0,0.6,0.6667,1.0,0.0,0.6,0.7143,0.7143,0.2857,0.0,1.2,0.3774,0.1132,0.5094,0.4966,0.6905,0.7143,1139,0.1421,0.2542,0.0945,0.19,1140,0.1693,0.0553,0.0263,0.0493,0.5755,0.5799,102.043,-0.3584,-0.2063,94.9303,94.8454,Luck adjusted,-1.421,-1.4381,Luck adjusted,-0.824,-0.8339,Luck adjusted,4703681.0,12.0,6-6,Jr,F,"Deer Park, TX",0.8622,0.9456,-0.2933,Adjusted from Def 3P%,-0.2737,0.4963,-0.1701,-0.1587,Adjusted from Def 3P%,Low,Men
4705266_Men_2021_all,"McQuarter, Dontrell",Southwestern Athletic Conference,Alcorn,2021,"[[0, 0.7897, 0.2386, 0.0402], [1, 0.9894, 0.0156, 0.0026], [2, 1.0378, 0.0666, 0.0112], [3, 1.0052, 0.026, 0.0044], [4, 0.7795, 0.1489, 0.0251], [5, 0.9553, 0.0431, 0.0073], [6, 1.0434, 0.1237, 0.0209], [7, 0.9897, 0.0598, 0.0101], [9, 0.437, 0.0118, 0.002], [13, 1.0644, 0.1557, 0.0262], [14, 0.91, 0.1103, 0.0186]]","[0, 0, 0.0184, 0.9186, 0.063]",412,WG,DoMcquarter,"[0.001, 0.041, 0.5619, 0.2213, 0.1748]",625,188,895,622,188,898,168,14,796,182,30,835,126,18,60,66,99.2285,173.4183,103.5882,677.3717,0.4683,0,0.3333,0.6667,0.55,0.5152,0.3939,0.3846,0.62,0.3472,0.4167,0.4583,0.125,0.5217,0,0.0,0.0,0.6,0.0,0.375,0.3333,0.6667,0.5,0.625,0.3333,0.0417,0.1667,0.4286,0,0.0,0.0,0.5,0.8,0.25,1.0,0.5556,0.6,0.6667,0.2667,0.0667,0.5,0.6316,0.1579,0.2105,0.4722,0.5,0.4,1149,0.0543,0.1615,0.0829,0.1525,1152,0.1207,0.0419,0.0174,0.0236,0.5091,0.5134,100.1847,-2.0921,-1.065,95.8981,95.2664,Luck adjusted,-0.6907,-0.8217,Luck adjusted,-0.3546,-0.4219,Luck adjusted,4705266.0,1.0,6-7,Jr,G,"Baton Rouge, LA",-1.4388,-1.3461,-2.5859,Adjusted from Def 3P%,-2.5252,-0.7325,-1.3275,-1.2964,Adjusted from Def 3P%,Low,Men
4397295_Men_2021_all,"Anderson, Mack",Big Sky Conference,Montana,2021,"[[5, 0.8112, 0.034, 0.0059], [7, 0.8348, 0.0017, 0], [8, 1.0872, 0.2566, 0.0442], [9, 0.6512, 0.3492, 0.0602], [10, 0.8312, 0.0969, 0.0167], [12, 0.6275, 0.0381, 0.0066], [13, 1.2439, 0.1406, 0.0243], [14, 1.1111, 0.0829, 0.0143]]","[0, 0, 0, 0, 1]",211,C,MaAnderson,"[0, 0, 0.0009, 0.0029, 0.9962]",629,54,1011,502,160,800,169,15,754,227,104,602,56,0,38,18,100.3472,87.3083,107.3446,359.0917,0.5179,0,0.0,0.0,0.6316,0.6667,0.2778,0.8,0.8065,0.5536,0.6786,0.3214,0.0,0.5,0,0.0,0.0,0.5,0.0,0.5,1.0,0.8889,0.9,0.8,0.2,0.0,0.6,0.5714,0,0.0,0.0,0.6667,0.75,0.0,0.0,0.0,0.0,0.8571,0.1429,0.0,0.0,0.375,0.125,0.5,0.5179,0.5,0.5714,574,0.0503,0.2749,0.0839,0.1561,578,0.1495,0.0848,0.0121,0.0547,0.2962,0.3001,99.2202,-2.8213,-0.8356,93.4894,92.8973,Luck adjusted,-1.4065,-1.5279,Luck adjusted,-0.4221,-0.4585,Luck adjusted,4397295.0,23.0,6-9,Sr,F,"Bozeman, MT",-1.3334,-1.6989,-2.4746,Adjusted from Def 3P%,-2.4792,-0.3949,-0.7426,-0.744,Adjusted from Def 3P%,Low,Men
4898258_Men_2021_all,"Rupert, Clarence",Metro Atlantic Athletic Conference,Saint Peter's,2021,"[[0, 0.7582, 0.0527, 0.0142], [1, 0.9491, 0.015, 0.004], [2, 0.4267, 0.007, 0.0019], [3, 0.5221, 0.0287, 0.0077], [4, 0.7102, 0.0111, 0.003], [5, 1.0077, 0.0414, 0.0112], [6, 1.0385, 0.051, 0.0137], [7, 0.9791, 0.0329, 0.0089], [8, 1.0455, 0.1471, 0.0396], [9, 0.7495, 0.2372, 0.0639], [10, 0.877, 0.0865, 0.0233], [11, 0.7703, 0.0156, 0.0042], [12, 1.0052, 0.1155, 0.0311], [13, 0.6422, 0.1089, 0.0293], [14, 1.5152, 0.0494, 0.0133]]","[0, 0, 0, 0.315, 0.685]",193,PF/C,ClRupert,"[0.0002, 0.0077, 0.1409, 0.1883, 0.6628]",239,93,474,300,200,455,170,99,439,230,192,411,107,10,88,19,104.4747,127.0167,102.4816,402.235,0.486,0,0.2,0.5,0.5227,0.6957,0.3158,0.1667,0.5238,0.359,0.7521,0.1624,0.0855,0.2353,0,0.0,0.0,0.2667,0.25,0.0,0.0,0.625,0.4706,0.8824,0.1176,0.0,0.0,0.8571,0,0.0,0.0,0.8571,1.0,0.0,0.0,0.5,0.5714,1.0,0.0,0.0,0.1667,0.65,0.05,0.3,0.4701,0.2353,0.8571,635,0.1053,0.1496,0.0971,0.206,629,0.1381,0.059,0.0191,0.0428,0.2889,0.2868,101.0747,-0.1327,-0.0383,98.6846,93.7677,Luck adjusted,-1.1406,-2.1091,Luck adjusted,-0.3271,-0.6049,Luck adjusted,4898258.0,12.0,6-8,Fr,F,"Philadelphia, PA",-0.2736,-0.0148,-1.41,Adjusted from Def 3P%,-1.8569,-0.0791,-0.4044,-0.5326,Adjusted from Def 3P%,Low,Men
4396010_Men_2021_all,"Henry, Clayton",Western Athletic Conference,New Mexico St.,2021,"[[0, 1.0315, 0.0759, 0.0109], [1, 0.917, 0.1274, 0.0183], [2, 1.0559, 0.3318, 0.0476], [3, 0.9734, 0.0389, 0.0056], [4, 1.0216, 0.0497, 0.0071], [5, 1.1194, 0.0322, 0.0046], [6, 0.7205, 0.1069, 0.0153], [7, 0.8221, 0.0421, 0.006], [13, 1.1055, 0.0628, 0.009], [14, 1.1933, 0.1322, 0.019]]","[0, 0.8362, 0.1628, 0.0011, 0]",295,WG,ClHenry,"[0.0542, 0.562, 0.2919, 0.0919, 0]",163,15,508,208,40,498,171,157,348,199,170,347,33,71,21,12,101.8906,104.2524,100.4437,564.52,0.4545,0,0.3803,0.9259,0.381,0.75,0.5833,0.5714,0.8333,0.1731,0.2019,0.1154,0.6827,0.2,0,0.6667,1.0,0.2,0.0,0.0,0.0,1.0,0.25,0.625,0.0,0.375,1.0,1.0,0,0.3333,1.0,1.0,0.5,1.0,1.0,1.0,0.1111,0.1111,0.0556,0.8333,0.75,0.381,0.0476,0.5714,0.5337,0.5,0.5833,940,0.0684,0.1343,0.046,0.1137,932,0.117,0.0255,0.0129,0.0088,0.4541,0.45,111.8596,-0.3123,-0.1418,92.1624,94.7117,Luck adjusted,-1.9649,-1.45,Luck adjusted,-0.8843,-0.6525,Luck adjusted,4396010.0,5.0,6-4,Sr,G,"Calgary, Canada",0.1304,0.1125,-0.9957,Adjusted from Def 3P%,-1.392,0.0592,-0.4481,-0.6264,Adjusted from Def 3P%,Low,Men
4592946_Men_2021_all,"Fiorillo, Nick",America East Conference,Vermont,2021,"[[0, 0.8571, 0.047, 0.0117], [1, 1.0358, 0.0742, 0.0185], [2, 0.9233, 0.1503, 0.0376], [4, 0.7432, 0.0056, 0], [5, 1.1821, 0.0895, 0.0224], [6, 1.1357, 0.0513, 0.0128], [7, 0.9465, 0.0042, 0], [8, 1.15, 0.0753, 0.0188], [9, 0.831, 0.0769, 0.0192], [10, 1.0284, 0.1137, 0.0284], [11, 0.9558, 0.2005, 0.0501], [12, 0.8851, 0.0072, 0.0018], [13, 1, 0.0315, 0.0079], [14, 1.295, 0.0729, 0.0182]]","[0, 0, 0, 0.0602, 0.9398]",224,S-PF,NiFiorillo,"[0.0012, 0.068, 0.3118, 0.6189, 0]",250,61,546,298,150,502,172,116,406,223,190,395,43,72,38,5,99.2521,124.0405,105.9986,432.505,0.5814,0,0.3333,1.0,0.6053,0.6087,0.4,0.5,0.7222,0.1565,0.3304,0.0435,0.6261,0.6,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8333,0.0,0.1667,0.3333,0.6667,0,0.375,1.0,1.0,1.0,0.5,0.0,1.0,0.3636,0.0909,0.1818,0.7273,0.4,0.4615,0.0,0.5385,0.5304,0.5,0.5909,681,0.1097,0.1209,0.0443,0.1784,695,0.2045,0.0413,0.0129,0.0086,0.3196,0.3251,106.8525,-0.462,-0.1476,92.698,92.028,Luck adjusted,-1.359,-1.4979,Luck adjusted,-0.4418,-0.4869,Luck adjusted,4592946.0,32.0,6-7,Jr,F,"Scarborough, ME",-0.1306,0.1937,-1.2534,Adjusted from Def 3P%,-1.2314,-0.0417,-0.4074,-0.4003,Adjusted from Def 3P%,Low,Men
