_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4066668_Men_2019_all,"Flynn, Malachi",Mountain West Conference,San Diego St.,2019,"[[0, 1.0362, 0.2069, 0.0844], [1, 1.1293, 0.1999, 0.0815], [2, 1.141, 0.1195, 0.0487], [3, 1.0299, 0.087, 0.0355], [4, 0.7691, 0.0779, 0.0318], [5, 1.1311, 0.0354, 0.0144], [6, 1.5829, 0.0222, 0.009], [7, 1.1525, 0.0839, 0.0342], [9, 0.7866, 0.017, 0.0069], [13, 0.9653, 0.0322, 0.0131], [14, 1.2632, 0.1182, 0.0482]]","[1, 0, 0, 0, 0]",491,s-PG,MaFlynn,"[0.7172, 0.2803, 0.0025, 0.0001, 0]",11,100,13,5,26,8,11,115,10,6,41,6,209,201,88,121,105.5481,459.7936,102.0466,1050.665,0.512,0,0.3682,0.6081,0.6818,0.15,0.3884,0.0851,0.8603,0.3317,0.2146,0.2951,0.4902,0.4444,0,0.2857,0.5,0.6667,0.0,0.3333,0.0,1.0,0.1739,0.1304,0.2609,0.6087,0.5,0.6316,0,0.3571,0.7,0.75,0.1429,0.3,0.0,0.8,0.6061,0.4242,0.1515,0.4242,0.8529,0.3822,0.0892,0.5287,0.5317,0.4348,0.5909,1724,0.2979,0.1153,0.0227,0.2738,1734,0.138,0.0214,0.0311,0.0038,0.848,0.8488,124.5043,6.3581,5.3917,91.2049,89.2007,Luck adjusted,-2.7831,-3.172,Luck adjusted,-2.3621,-2.6922,Luck adjusted,4066668.0,22.0,6-1,Jr,G,"Tacoma, WA",6.1135,6.1135,-2.8624,Adjusted from Def 3P%,-3.4835,5.3104,-2.4294,-2.9566,Adjusted from Def 3P%,High,Men
4277892_Men_2019_all,"Garrett, Marcus",Big 12 Conference,Kansas,2019,"[[0, 0.7595, 0.336, 0.0999], [1, 0.9956, 0.2152, 0.064], [2, 1.0567, 0.0555, 0.0165], [3, 0.9411, 0.0227, 0.0067], [4, 0.5698, 0.037, 0.011], [5, 1.1106, 0.0469, 0.014], [6, 1.1073, 0.0318, 0.0094], [7, 1.3968, 0.1184, 0.0352], [9, 0.7603, 0.0354, 0.0105], [13, 1.0042, 0.0212, 0.0063], [14, 1.3356, 0.0798, 0.0237]]","[0.1475, 0.8525, 0, 0, 0]",437,s-PG,MaGarrett,"[0.5577, 0.4286, 0.0134, 0.0003, 0]",81,27,185,51,11,131,12,11,58,13,7,53,183,51,152,31,107.3935,279.9032,94.4565,970.8783,0.4699,0,0.3333,0.7647,0.5132,0.1282,0.2581,0.0,0.6136,0.3761,0.6496,0.1325,0.2179,0.625,0,0.0,0.0,0.5714,0.0,1.0,0.0,1.0,0.1818,0.6364,0.0909,0.2727,0.8,0.8421,0,0.3333,1.0,0.8421,0.25,0.0,0.0,0.5652,0.92,0.76,0.0,0.24,1.1111,0.5441,0.0956,0.3603,0.4765,0.4545,0.76,1620,0.2442,0.1929,0.0229,0.192,1612,0.1272,0.0313,0.0323,0.0094,0.8024,0.7957,109.5432,3.0096,2.4148,89.0282,86.1836,Luck adjusted,-3.5023,-4.0447,Luck adjusted,-2.7866,-3.2182,Luck adjusted,4277892.0,0.0,6-5,Jr,G,"Dallas, TX",4.4629,4.4629,-4.1834,Adjusted from Def 3P%,-4.7774,3.5471,-3.3286,-3.8011,Adjusted from Def 3P%,High,Men
4395704_Men_2019_all,"Jones, Mason",Southeastern Conference,Arkansas,2019,"[[0, 0.9672, 0.2841, 0.115], [1, 0.9339, 0.1451, 0.0587], [2, 1.0365, 0.0766, 0.031], [3, 0.9504, 0.1101, 0.0446], [4, 0.6355, 0.0594, 0.024], [5, 1.1372, 0.0455, 0.0184], [6, 1.5564, 0.034, 0.0138], [7, 1.0283, 0.0245, 0.0099], [13, 1.3531, 0.0285, 0.0115], [14, 1.3897, 0.1922, 0.0778]]","[0.4522, 0.5478, 0, 0, 0]",505,CG,MaJones,"[0.1972, 0.6582, 0.1344, 0.0102, 0]",24,257,16,13,119,11,13,201,8,11,117,9,227,192,127,100,107.3679,599.7571,99.6912,1044.95,0.5419,0,0.349,0.4776,0.7559,0.2604,0.27,0.0741,0.8267,0.6611,0.3031,0.2387,0.4582,0.6364,0,0.3333,1.0,1.0,0.0,0.2,0.0,0.8571,1.0,0.4286,0.3571,0.2143,0.25,0.6964,0,0.3846,0.6,0.8409,0.4595,0.1667,0.0,0.8556,0.9474,0.4632,0.1263,0.4105,0.5556,0.4151,0.066,0.5189,0.5334,0.6071,0.6474,1840,0.2299,0.1634,0.0246,0.3214,1834,0.1559,0.0385,0.0267,0.0052,0.8021,0.7981,114.9376,6.2498,5.0129,96.6346,94.2004,Luck adjusted,-2.0473,-2.5116,Luck adjusted,-1.634,-2.0045,Luck adjusted,4395704.0,15.0,6-5,Jr,G,"DeSoto, TX",6.2831,6.2831,-2.3489,Adjusted from Def 3P%,-2.8838,5.1692,-1.8746,-2.3015,Adjusted from Def 3P%,High,Men
4431823_Men_2019_all,"McBride, Miles",Big 12 Conference,West Virginia,2019,"[[0, 0.7984, 0.2537, 0.0746], [1, 0.8416, 0.1077, 0.0317], [2, 0.9987, 0.047, 0.0138], [3, 0.9627, 0.0853, 0.0251], [4, 0.7091, 0.1254, 0.0369], [5, 1.0798, 0.0266, 0.0078], [6, 1.2734, 0.0276, 0.0081], [7, 0.9126, 0.0347, 0.0102], [9, 0.5448, 0.0355, 0.0105], [13, 1.2357, 0.0646, 0.019], [14, 0.9626, 0.1919, 0.0565]]","[0.4589, 0.5204, 0.0208, 0, 0]",468,CG,MiMcbride,"[0.3476, 0.6095, 0.0417, 0.0012, 0]",94,95,162,152,127,182,14,35,45,67,77,97,175,79,59,116,107.5746,274.2333,95.5973,688.6917,0.4457,0,0.3038,0.4583,0.5593,0.2424,0.3879,0.2222,0.7473,0.3583,0.2323,0.4567,0.311,0.5333,0,0.4444,0.75,0.6667,0.5,0.4444,0.5,0.8571,0.2917,0.25,0.375,0.375,0.1667,0.4884,0,0.1176,1.0,0.5,0.1818,0.4762,0.3,0.7353,0.5667,0.3667,0.35,0.2833,0.7826,0.3571,0.2679,0.375,0.4488,0.5833,0.4,1212,0.1623,0.1495,0.0249,0.2248,1201,0.0922,0.0315,0.0291,0.0257,0.5682,0.5636,107.8461,3.2893,1.869,92.8477,89.4872,Luck adjusted,-2.8037,-3.4435,Luck adjusted,-1.5801,-1.9407,Luck adjusted,4431823.0,4.0,6-2,Fr,G,"Cincinnati, OH",4.7618,4.7618,-3.7201,Adjusted from Def 3P%,-4.278,2.7484,-2.0966,-2.411,Adjusted from Def 3P%,High,Men
4277975_Men_2019_all,"Wesson, Kaleb",Big Ten Conference,Ohio St.,2019,"[[0, 0.7979, 0.051, 0.0165], [1, 1.0638, 0.0243, 0.0079], [2, 1.16, 0.0389, 0.0126], [4, 0.614, 0.0126, 0.0041], [5, 0.994, 0.0287, 0.0093], [6, 1.0817, 0.0266, 0.0086], [7, 1.1495, 0.0163, 0.0053], [8, 1.1233, 0.097, 0.0315], [9, 0.747, 0.2406, 0.0781], [10, 1.0342, 0.1093, 0.0355], [11, 1.2029, 0.0981, 0.0318], [12, 1.058, 0.0475, 0.0154], [13, 1.1827, 0.1079, 0.035], [14, 1.2268, 0.1012, 0.0328]]","[0, 0, 0.0013, 0.774, 0.2246]",450,PF/C,KaWesson,"[0, 0.0007, 0.1084, 0.8849, 0.0061]",26,13,90,23,7,71,15,18,61,23,14,58,200,106,120,80,108.3901,401.5643,96.3907,911.5233,0.455,0,0.4245,0.9556,0.5583,0.5672,0.3,0.125,0.7312,0.5229,0.3922,0.2614,0.3464,0.4706,0,0.375,1.0,0.5417,0.2308,0.3,0.0,0.871,0.7381,0.5714,0.2381,0.1905,0.4211,0.3333,0,0.4231,0.8182,0.5,1.0,0.0,0.0,0.76,0.8621,0.069,0.0345,0.8966,0.1667,0.4333,0.05,0.5167,0.518,0.4881,0.6034,1523,0.1418,0.1918,0.0975,0.2668,1512,0.2635,0.0444,0.0152,0.0409,0.7451,0.7376,108.091,4.2596,3.1739,87.5887,86.826,Luck adjusted,-3.9304,-4.0745,Luck adjusted,-2.8989,-3.0052,Luck adjusted,4277975.0,34.0,6-9,Jr,F,"Westerville, OH",4.4228,4.4228,-3.9481,Adjusted from Def 3P%,-4.084,3.3148,-2.9119,-3.0122,Adjusted from Def 3P%,High,Men
4431690_Men_2019_all,"Nnaji, Zeke",Pac 12 Conference,Arizona,2019,"[[2, 0, 0.0014, 0], [3, 0, 0.0007, 0], [5, 0.9704, 0.0027, 0.0007], [7, 1.0499, 0.0052, 0.0014], [8, 1.1199, 0.2094, 0.057], [9, 0.8991, 0.359, 0.0977], [10, 0.9371, 0.1025, 0.0279], [11, 0.8619, 0.0248, 0.0067], [12, 0.9958, 0.0283, 0.0077], [13, 1.4264, 0.1496, 0.0407], [14, 1.5731, 0.1164, 0.0317]]","[0, 0, 0, 0.401, 0.599]",606,C,ZeNnaji,"[0, 0.0002, 0.0368, 0.0663, 0.8968]",31,172,29,25,88,23,16,204,11,20,135,17,306,17,196,110,106.9848,448.0099,97.908,1012.485,0.5948,0,0.2941,1.0,0.6582,0.6279,0.4818,0.7736,0.7574,0.6254,0.6068,0.3406,0.0526,0.6939,0,0.0,0.0,0.6957,0.0938,0.6667,0.5,0.8,1.1,0.92,0.06,0.02,0.0294,0.875,0,0.5,1.0,0.8966,0.8462,0.6667,0.5,0.7805,1.2059,0.8529,0.0882,0.0588,0.0345,0.3103,0.069,0.6207,0.5867,0.68,0.8676,1768,0.058,0.1629,0.111,0.2361,1740,0.1996,0.0314,0.0132,0.0322,0.7644,0.7516,119.677,5.4971,4.2019,94.2691,91.7289,Luck adjusted,-2.4341,-2.9204,Luck adjusted,-1.8296,-2.195,Luck adjusted,4431690.0,22.0,6-11,Fr,F,"Lakeville, MN",6.0046,6.0046,-2.3438,Adjusted from Def 3P%,-2.7214,4.5959,-1.7617,-2.0454,Adjusted from Def 3P%,High,Men
4432828_Men_2019_all,"Cockburn, Kofi",Big Ten Conference,Illinois,2019,"[[2, 0, 0.0006, 0], [3, 0, 0.0001, 0], [5, 1.0807, 0.0268, 0.0071], [7, 0.9148, 0.0015, 0], [8, 1.1946, 0.2779, 0.0737], [9, 0.7124, 0.307, 0.0814], [10, 0.8403, 0.0489, 0.013], [11, 0, 0.0018, 0], [12, 0.9672, 0.0773, 0.0205], [13, 1.1269, 0.1747, 0.0463], [14, 1.3541, 0.0835, 0.0222]]","[0, 0, 0, 0, 1]",495,C,KoCockburn,"[0, 0, 0.0004, 0.0024, 0.9973]",58,79,97,62,54,95,17,108,28,32,89,45,274,1,191,83,107.2056,353.3738,97.519,827.8617,0.5328,0,0.0,0.0,0.6597,0.6984,0.241,0.45,0.6687,0.5818,0.6945,0.3018,0.0036,0.5536,0,0.0,0.0,0.675,0.0741,0.25,0.0,0.5938,0.5714,0.7143,0.2857,0.0,0.0968,0.7,0,0.0,0.0,0.6667,1.0,0.8,0.75,0.6957,1.15,0.75,0.25,0.0,0.0714,0.5263,0.2105,0.2632,0.5309,0.5536,0.7,1388,0.0469,0.1585,0.1423,0.2456,1381,0.2098,0.039,0.0109,0.0484,0.694,0.6922,111.3528,4.1033,2.8477,91.9427,91.619,Luck adjusted,-2.9158,-2.9776,Luck adjusted,-2.0184,-2.0612,Luck adjusted,4432828.0,21.0,7-0,Fr,C,"Kingston, Jamaica",5.3562,5.3562,-2.924,Adjusted from Def 3P%,-2.9431,3.7485,-2.0241,-2.0373,Adjusted from Def 3P%,High,Men
4066489_Men_2019_all,"Landers, Trey",Atlantic 10 Conference,Dayton,2019,"[[0, 0.9334, 0.1167, 0.0291], [1, 1.0452, 0.1116, 0.0278], [2, 0.9649, 0.1428, 0.0356], [4, 0.7275, 0.0995, 0.0248], [5, 1.2445, 0.0888, 0.0221], [6, 1.4439, 0.1404, 0.035], [7, 1.2314, 0.0354, 0.0088], [9, 0.9223, 0.0102, 0.0026], [13, 1.3008, 0.0947, 0.0236], [14, 1.3027, 0.16, 0.0399]]","[0, 0, 0.6282, 0.3671, 0.0047]",385,WG,TrLanders,"[0.0029, 0.0961, 0.6753, 0.2243, 0.0014]",100,118,164,93,68,141,18,70,42,29,46,54,160,64,120,40,104.3951,283.2869,101.0084,892.53,0.6687,0,0.3125,1.0,0.775,0.6774,0.35,0.6429,0.6044,0.4063,0.5357,0.1786,0.2857,0.6818,0,0.0,0.0,0.65,0.1538,1.0,0.0,0.7143,0.913,0.8696,0.087,0.0435,0.2,0.7895,0,0.125,1.0,0.8108,0.7,0.0,0.0,0.6667,0.3913,0.8043,0.0217,0.1739,0.4516,0.5479,0.137,0.3151,0.6116,0.6522,0.6848,1501,0.138,0.1518,0.0854,0.1899,1516,0.1934,0.0374,0.0211,0.0131,0.7094,0.7171,118.5988,3.2605,2.3129,90.6716,88.9738,Luck adjusted,-2.6922,-3.0253,Luck adjusted,-1.9307,-2.1695,Luck adjusted,4066489.0,3.0,6-5,Sr,G,"Dayton, OH",4.8667,4.8667,-3.3256,Adjusted from Def 3P%,-3.5044,3.4952,-2.3849,-2.5131,Adjusted from Def 3P%,High,Men
3908808_Men_2019_all,"McMahon, Ryan",Atlantic Coast Conference,Louisville,2019,"[[0, 0.9857, 0.1036, 0.0227], [1, 1.0171, 0.0854, 0.0187], [2, 1.295, 0.307, 0.0673], [3, 1.2433, 0.0435, 0.0095], [4, 0.6592, 0.0443, 0.0097], [5, 0.985, 0.0684, 0.015], [6, 1.1653, 0.0227, 0.005], [7, 0.9608, 0.096, 0.021], [9, 0.7107, 0.0197, 0.0043], [13, 0.4375, 0.048, 0.0105], [14, 1.3383, 0.1615, 0.0354]]","[0.0023, 0.9977, 0, 0, 0]",441,s-PG,RyMcmahon,"[0.5573, 0.4393, 0.0033, 0.0001, 0]",132,367,109,153,324,130,19,75,38,62,95,74,36,156,16,20,105.7615,204.2976,98.4389,762.57,0.3611,0,0.4359,0.8824,0.5,0.375,0.25,0.2,0.9318,0.2292,0.0833,0.1042,0.8125,0.0,0,0.1429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.9333,1.5,0.6,0,0.4571,0.875,0.75,0.3333,0.0,0.0,0.875,0.1778,0.1778,0.0444,0.7778,0.6818,0.5263,0.1228,0.3509,0.599,0.2,0.6667,1304,0.125,0.1468,0.0061,0.1517,1261,0.0423,0.025,0.0159,0.0032,0.6233,0.6031,124.3795,3.8885,2.4238,97.0402,94.2789,Luck adjusted,-1.6888,-2.2235,Luck adjusted,-1.0185,-1.3409,Luck adjusted,3908808.0,30.0,6-0,Sr,G,"Sarasota, FL",4.893,4.893,-3.275,Adjusted from Def 3P%,-3.8059,3.0889,-1.975,-2.2952,Adjusted from Def 3P%,High,Men
3908903_Men_2019_all,"McDermott, Sean",Big East Conference,Butler,2019,"[[0, 1.2767, 0.1093, 0.0213], [1, 0.9949, 0.0578, 0.0113], [2, 1.1494, 0.2943, 0.0575], [3, 1.0183, 0.0164, 0.0032], [4, 1.3163, 0.0253, 0.0049], [5, 1.1608, 0.0165, 0.0032], [6, 1.3411, 0.0723, 0.0141], [7, 1.07, 0.0483, 0.0094], [8, 1.4065, 0.0148, 0.0029], [9, 1.1624, 0.0395, 0.0077], [10, 0.975, 0.0212, 0.0041], [11, 1.1547, 0.0558, 0.0109], [12, 1.1579, 0.0108, 0.0021], [13, 1.3433, 0.0744, 0.0145], [14, 1.1434, 0.1433, 0.028]]","[0, 0.092, 0.7589, 0.1492, 0]",518,WF,SeMcdermott,"[0.0021, 0.1618, 0.4653, 0.3708, 0]",42,163,54,26,59,31,20,44,56,16,15,47,86,165,59,27,107.8386,263.45,97.6622,1018.9533,0.6279,0,0.3939,0.9538,0.6441,0.5789,0.5926,0.1875,0.8676,0.2709,0.2351,0.1076,0.6574,0.5,0,0.5714,1.0,0.5833,0.1429,0.0,0.0,1.0,0.381,0.5714,0.0952,0.3333,0.1818,0.5556,0,0.3438,0.9091,0.6667,0.75,0.3333,0.0,0.8125,0.3902,0.1463,0.0732,0.7805,0.4375,0.4063,0.0625,0.5313,0.6036,0.619,0.5244,1609,0.0608,0.0797,0.0422,0.1558,1615,0.1795,0.0182,0.013,0.0152,0.8118,0.8087,127.6324,4.8948,3.9737,94.7773,93.8484,Luck adjusted,-2.4805,-2.6569,Luck adjusted,-2.006,-2.1487,Luck adjusted,3908903.0,22.0,6-6,Sr,F,"Anderson, IN",4.4973,4.4973,-3.598,Adjusted from Def 3P%,-3.7475,3.7129,-2.9097,-3.0307,Adjusted from Def 3P%,High,Men
4397189_Men_2019_all,"Smith, Jalen",Big Ten Conference,Maryland,2019,"[[0, 0.8826, 0.0445, 0.0114], [1, 0.8485, 0.0134, 0.0034], [2, 0.935, 0.0328, 0.0084], [3, 0.8734, 0.007, 0.0018], [4, 0.6517, 0.0153, 0.0039], [5, 1.016, 0.0329, 0.0084], [6, 1.1804, 0.0367, 0.0094], [7, 1.0074, 0.0013, 0], [8, 1.1981, 0.1493, 0.0382], [9, 0.8151, 0.2237, 0.0572], [10, 0.8052, 0.0651, 0.0167], [11, 0.9915, 0.1239, 0.0317], [12, 0.918, 0.0063, 0.0016], [13, 1.5405, 0.1143, 0.0293], [14, 1.5361, 0.1333, 0.0341]]","[0, 0, 0, 0.0598, 0.9402]",415,PF/C,JaSmith,"[0, 0, 0.0309, 0.7587, 0.2103]",8,9,28,7,3,18,21,65,47,22,31,46,225,87,169,56,107.9696,395.6155,96.6017,966.96,0.6044,0,0.3678,0.9375,0.6982,0.6102,0.3214,0.5,0.75,0.4615,0.5417,0.1795,0.2788,0.7436,0,1.0,1.0,0.7714,0.0741,0.5,1.0,0.8148,0.675,0.875,0.1,0.025,0.0333,0.8621,0,0.4545,0.8,0.9259,0.92,0.0,0.0,0.75,0.9,0.675,0.05,0.275,0.1333,0.44,0.08,0.48,0.5897,0.7625,0.8125,1622,0.0607,0.134,0.1146,0.2278,1613,0.2478,0.0317,0.0136,0.0826,0.7809,0.7751,119.3761,5.5651,4.3459,86.6945,85.8487,Luck adjusted,-4.0355,-4.196,Luck adjusted,-3.128,-3.2523,Luck adjusted,4397189.0,25.0,6-10,So,F,"Baltimore, MD",4.6831,4.6831,-3.3589,Adjusted from Def 3P%,-3.5109,3.7323,-2.6035,-2.7213,Adjusted from Def 3P%,High,Men
4065846_Men_2019_all,"Jones, Tyrique",Big East Conference,Xavier,2019,"[[5, 1.0736, 0.039, 0.012], [7, 0.8917, 0.0063, 0.0019], [8, 1.1511, 0.2333, 0.0717], [9, 0.8184, 0.2762, 0.0849], [10, 0.8945, 0.1338, 0.0411], [12, 0.9263, 0.0594, 0.0182], [13, 1.1969, 0.1672, 0.0514], [14, 1.2, 0.0849, 0.0261]]","[0, 0, 0, 0, 1]",373,C,TyJones,"[0, 0, 0.0016, 0.0112, 0.9872]",25,56,44,29,41,52,22,271,12,40,217,26,309,0,243,66,108.522,393.3893,97.8199,905.1433,0.5566,0,0.0,0.0,0.6337,0.6104,0.2727,0.6667,0.592,0.5631,0.7864,0.2136,0.0,0.6212,0,0.0,0.0,0.7018,0.125,0.1111,0.0,0.5405,0.5606,0.8636,0.1364,0.0,0.0732,0.6774,0,0.0,0.0,0.7241,0.8571,0.0,0.0,0.4,0.6452,0.9355,0.0645,0.0,0.0476,0.383,0.1489,0.4681,0.5566,0.6212,0.6774,1544,0.1146,0.1449,0.1735,0.2519,1527,0.2597,0.0353,0.0203,0.0424,0.6902,0.6838,115.9286,5.1486,3.5536,91.8947,89.4806,Luck adjusted,-3.1379,-3.5934,Luck adjusted,-2.1458,-2.4573,Luck adjusted,4065846.0,4.0,6-9,Sr,F,"Bloomfield, CT",5.9325,5.9325,-2.0433,Adjusted from Def 3P%,-2.4821,4.2077,-1.3973,-1.6973,Adjusted from Def 3P%,High,Men
4397136_Men_2019_all,"Bey, Saddiq",Big East Conference,Villanova,2019,"[[0, 0.8784, 0.198, 0.0596], [1, 1.0242, 0.124, 0.0373], [2, 1.2801, 0.1577, 0.0474], [3, 1.1713, 0.0257, 0.0077], [4, 0.6221, 0.0533, 0.016], [5, 1.1744, 0.0254, 0.0077], [6, 1.3058, 0.0357, 0.0107], [7, 1.0327, 0.0344, 0.0103], [8, 1.3412, 0.0089, 0.0027], [9, 0.8004, 0.0641, 0.0193], [10, 0.991, 0.0383, 0.0115], [11, 1.2951, 0.0312, 0.0094], [12, 1.0426, 0.0056, 0.0017], [13, 1.5175, 0.0705, 0.0212], [14, 1.3417, 0.1271, 0.0383]]","[0.0006, 0.2005, 0.7019, 0.0925, 0.0046]",684,WF,SaBey,"[0.0556, 0.4733, 0.3656, 0.1054, 0.0001]",35,380,21,15,185,10,23,231,16,14,128,12,192,175,112,80,108.3544,398.2952,96.9666,1048.8417,0.5,0,0.4514,0.9241,0.6339,0.2817,0.3125,0.12,0.7692,0.248,0.3052,0.218,0.4768,0.65,0,0.6154,1.0,0.6667,0.0833,0.5,1.0,0.8462,0.3939,0.5455,0.0606,0.3939,0.381,0.7647,0,0.425,1.0,0.8333,0.6,0.6,0.0,0.7895,0.3333,0.2105,0.0877,0.7018,0.3333,0.2838,0.0811,0.6351,0.5845,0.7576,0.6754,1751,0.1471,0.1155,0.0445,0.2266,1749,0.1113,0.0308,0.0137,0.0113,0.8374,0.8325,122.0119,5.9928,5.0183,99.5707,98.8514,Luck adjusted,-1.6602,-1.7962,Luck adjusted,-1.3821,-1.4952,Luck adjusted,4397136.0,41.0,6-8,So,F,"Largo, MD",5.7282,5.7282,-2.2075,Adjusted from Def 3P%,-2.3655,4.9708,-1.8376,-1.9692,Adjusted from Def 3P%,High,Men
4397215_Men_2019_all,"Oturu, Daniel",Big Ten Conference,Minnesota,2019,"[[2, 0.9652, 0.0125, 0.004], [3, 0, 0.0074, 0.0024], [5, 0.9525, 0.0385, 0.0123], [7, 0.934, 0.0014, 0], [8, 1.2935, 0.1787, 0.057], [9, 0.8608, 0.4233, 0.135], [10, 0.8962, 0.0626, 0.0199], [11, 1.0273, 0.054, 0.0172], [12, 0.9726, 0.0263, 0.0084], [13, 1.4318, 0.1322, 0.0421], [14, 1.3357, 0.063, 0.0201]]","[0, 0, 0, 0.1653, 0.8347]",541,C,DaOturu,"[0, 0, 0.0048, 0.0785, 0.9167]",15,88,19,6,20,9,24,217,18,15,109,13,371,52,238,133,108.8022,541.0226,95.8199,1051.4367,0.5903,0,0.3654,1.0,0.7101,0.5148,0.3759,0.64,0.7072,0.4279,0.5626,0.3144,0.1229,0.6842,0,1.0,1.0,0.717,0.0526,0.25,0.0,0.75,0.6667,0.8833,0.0667,0.05,0.0476,0.7826,0,0.3333,1.0,1.0,0.9444,0.0,0.0,0.5217,0.8846,0.6923,0.1923,0.1154,0.1579,0.5152,0.1212,0.3636,0.5851,0.725,0.75,1772,0.0764,0.1627,0.1197,0.2874,1749,0.2305,0.0332,0.0097,0.0703,0.8466,0.8376,113.6988,6.1561,5.2119,93.4692,92.4464,Luck adjusted,-2.8862,-3.0787,Luck adjusted,-2.4176,-2.5788,Luck adjusted,4397215.0,25.0,6-10,So,C,"Woodbury, MN",5.6209,5.6209,-2.2659,Adjusted from Def 3P%,-2.5056,4.8896,-1.898,-2.0988,Adjusted from Def 3P%,High,Men
4395695_Men_2019_all,"Butler, Jared",Big 12 Conference,Baylor,2019,"[[0, 0.8568, 0.2371, 0.085], [1, 0.9737, 0.0872, 0.0313], [2, 1.141, 0.1738, 0.0623], [3, 1.0642, 0.0822, 0.0295], [4, 0.6531, 0.0767, 0.0275], [5, 1.036, 0.0413, 0.0148], [6, 1.3685, 0.0271, 0.0097], [7, 1.0455, 0.0308, 0.011], [9, 0.8034, 0.0499, 0.0179], [13, 0.9276, 0.0413, 0.0148], [14, 1.0452, 0.1526, 0.0547]]","[0.2444, 0.7556, 0, 0, 0]",504,s-PG,JaButler,"[0.5457, 0.4441, 0.0099, 0.0003, 0]",47,133,69,36,62,53,25,126,32,25,75,38,195,202,99,96,106.2209,420.125,96.2814,910.15,0.4615,0,0.3812,0.6753,0.6061,0.2,0.3125,0.2,0.7753,0.2242,0.2494,0.2418,0.5088,0.25,0,0.3846,1.0,0.5,0.0,0.0,0.0,0.5,0.0952,0.1905,0.1905,0.619,0.8571,0.4889,0,0.3125,0.4,0.5429,0.2632,0.3,0.6667,0.85,0.2597,0.4545,0.1299,0.4156,0.9063,0.4043,0.2766,0.3191,0.5176,0.4524,0.4805,1510,0.2217,0.1738,0.0184,0.28,1495,0.1041,0.0346,0.0328,0.0052,0.7596,0.7528,108.2036,4.6624,3.5414,92.6356,90.9434,Luck adjusted,-2.6193,-2.9456,Luck adjusted,-1.9717,-2.2173,Luck adjusted,4395695.0,12.0,6-3,So,G,"Reserve, LA",5.0936,5.0936,-2.7868,Adjusted from Def 3P%,-3.0281,3.9359,-2.0978,-2.2794,Adjusted from Def 3P%,High,Men
